prefecture_norm,year,population,n_events,H_sum,E_sum,human_burden,econ_burden,H_pref_norm,E_pref_norm,logE_pref_norm,N_norm,risk_pref_raw,risk_score
Hokkaido,2016,5352000.0,2,3723.0,130700000.0,0.0006956278026905829,24.420777279521673,0.0003268505583793225,8.964262955420165e-05,0.25853267710443506,0.2,0.07778859852219604,0.08335393949528584
Hokkaido,2017,5320000.0,1,18890.0,1279738000.0,0.0035507518796992483,240.55225563909775,0.0016683709737552721,0.0008830077967569761,0.4384366195614076,0.0,0.13269884555005096,0.14219270887001664
Hokkaido,2018,5286000.0,1,20070.0,4684596000.0,0.003796821793416572,886.2270147559591,0.0017839904018284102,0.0032531200409952918,0.542392099913145,0.0,0.16396642325522337,0.17569730761217578
Hyogo,1961,3906487.0,1,2020.0,1117152.915610286,0.0005170886271988105,0.28597379579409477,0.00024296140245950597,1.049739029399193e-06,0.020096994551957043,0.0,0.006199171347308767,0.006642687530320311
Hyogo,1965,4229252.6,1,1330.0,4037235.784136182,0.0003144763687087407,0.9545979315910765,0.00014776116813041386,3.504092755744673e-06,0.05354999730298431,0.0,0.016168432008586583,0.01732519326714465
Hyogo,1966,4309944.0,1,520.0,442436.7982614994,0.00012065121959821287,0.1026548832795738,5.668968138175881e-05,3.7682067071130037e-07,0.007808220884329282,0.0,0.0023821490422660154,0.002552578538629121
Hyogo,1968,4453137.6,1,1020.0,564106.9177834118,0.0002290519834823878,0.1266762827592419,0.00010762331294054141,4.6499728320328233e-07,0.009530230568762139,0.0,0.0029344054896870207,0.003144345859017045
Hyogo,1972,4732770.4,1,500.0,841018571.4285715,0.00010564636729472444,177.7011137976546,4.9639439377593374e-05,0.0006522968099336515,0.41435604874986687,0.0,0.12434156223252438,0.13323750847782417
Hyogo,1980,5114341.6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hyogo,1982,5171523.6,1,3950.0,445341000.0,0.0007637981193782041,86.11408057772375,0.00035888134551586697,0.00031610347763594043,0.35694579097677936,0.0,0.1073349542348949,0.11501417239792341
Hyogo,1983,5198155.2,1,1097.0,1310187000.0,0.00021103640768555735,252.04845749892192,9.915843993525957e-05,0.000925207508617283,0.44215174031027715,0.0,0.13271493300103782,0.142209947288521
Hyogo,1987,5303448.0,1,65090.0,94318133250.0,0.012273147582478418,17784.304333708937,0.005766711918196894,0.06528177981471191,0.7819445372459108,0.0,0.23862005951651105,0.2556919957572628
Hyogo,1990,5379642.0,1,60400.0,9603335000.0,0.011227512908851555,1785.1252927239395,0.005275405682859807,0.006552753153261723,0.5983007259586574,0.0,0.18318300176559904,0.1962887252863638
Hyogo,1994,5408016.0,1,305.0,360618000.0,5.639776213679841e-05,66.68212520081302,2.6499285932014568e-05,0.0002447735786147941,0.336778468193248,0.0,0.10105208995812681,0.10828180417517688
Hyogo,1995,5409008.0,1,594606.0,205855147000.0,0.10992884462363524,38057.83740752463,0.05165162189932028,0.13970090228117388,0.8427318846584888,0.0,0.2889757007270708,0.3096503026357915
Hyogo,1998,5461000.0,1,378.0,5773120000.0,6.921809192455594e-05,1057.1543673319904,3.2523099145816604e-05,0.0038805520499060955,0.5564695243550487,0.0,0.1669636234759167,0.17890894081546127
Hyogo,1999,5484000.0,2,52187.0,9617345000.0,0.009516229029905178,1753.7098832968636,0.00447133475697712,0.0064374349601783905,0.5968828329150593,0.2,0.18219478420440177,0.19522980626263678
Hyogo,2003,5585000.0,1,2380.0,93787000.0,0.0004261414503133393,16.79265890778872,0.0002002285855234044,6.164169487607945e-05,0.23002468345457372,0.0,0.0691475650462385,0.07409468820120081
Hyogo,2004,5587000.0,2,188802.0,4151887000.0,0.03379309110434938,743.1335242527296,0.015878161646355134,0.0027278592512187463,0.528338664329758,0.2,0.16961631245137598,0.18175141491270513
Hyogo,2007,5589000.0,1,3620.0,0.0,0.0006477008409375559,0.0,0.0003043313977738785,0.0,0.0,0.0,0.0002130319784417149,0.00022827322999687392
Hyogo,2008,5586000.0,1,50053.0,1881914163.247341,0.008960436806301469,336.8983464459973,0.004210187922527547,0.0012366704516488327,0.46525692466687674,0.0,0.1425242089458323,0.15272102229344806
Hyogo,2009,5583000.0,1,4240.0,673459986.5501008,0.0007594483252731507,120.62690068961146,0.00035683753325509653,0.0004427914987725612,0.3836127108828034,0.0,0.11533359953811959,0.12358507622336001
Hyogo,2010,5588000.0,1,16700.0,0.0,0.0029885468861846815,0.0,0.0014042110086947394,0.0,0.0,0.0,0.0009829477060863175,0.0010532721398338403
Hyogo,2011,5582000.0,2,22465.0,69727000.0,0.00402454317448943,12.491400931565748,0.0018909885124138222,4.585284135326631e-05,0.2079127507542416,0.2,0.06369751718496215,0.06825471977002236
Hyogo,2012,5571000.0,1,9106.0,215872000.0,0.0016345359899479447,38.74923712080417,0.0007680098451200342,0.0001422388595157854,0.2942513832742592,0.0,0.08881302187386178,0.09516709893616403
Hyogo,2013,5558000.0,3,85497.0,2367432136.3057327,0.015382691615689097,425.9503663738274,0.007227775147166308,0.0015635583775355317,0.4839481329253633,0.4,0.1502438824806254,0.16099299547418225
Hyogo,2014,5541000.0,2,20440.0,7817836000.0,0.0036888648258437107,1410.9070564879985,0.0017332652942412092,0.00517909062240299,0.5795148600655287,0.2,0.17506774372562744,0.187592865732352
Hyogo,2015,5535000.0,1,865.0,273962000.0,0.00015627822944896114,49.49629629629629,7.342953568036898e-05,0.00018168865398541476,0.3133730050335174,0.0,0.09406330218503148,0.10079300756165054
Hyogo,2016,5520000.0,1,6010.0,320518610.90480703,0.001088768115942029,58.06496574362446,0.0005115730930604343,0.00021314211888734313,0.32589689535694344,0.0,0.09812716977222533,0.1051476222406019
Hyogo,2017,5503000.0,2,23085.0,642428000.0,0.004194984553879702,116.74141377430493,0.0019710728043428956,0.0004285288379162011,0.3810184598415241,0.2,0.11568528891549724,0.12396192701692081
Hyogo,2018,5484000.0,2,24835.0,19675302000.0,0.004528628738147337,3587.7647702407003,0.0021278402416219895,0.01316979654435479,0.6540540525284037,0.2,0.19770570392765646,0.21185044590251273
Ibaraki,1961,2047024.0,1,2020.0,1117152.915610286,0.0009867983961106466,0.5457449036309716,0.00046366117847657296,2.003294476147112e-06,0.034798389301615794,0.0,0.010764079615418339,0.011534189560312064
Ibaraki,1965,2054328.0,1,1330.0,4037235.784136182,0.000647413655463003,1.9652342684012398,0.0003041964596182255,7.213888628239659e-06,0.08685144480856008,0.0,0.02626837096430078,0.02814772660254681
Ibaraki,1966,2056154.0,1,520.0,442436.7982614994,0.0002528993450879652,0.21517687792913343,0.00011882833296203646,7.898610652743641e-07,0.015572338339098404,0.0,0.0047548813348029465,0.0050950666115335465
Ibaraki,1972,2183280.4,1,500.0,841018571.4285715,0.00022901318584639884,385.2086847976886,0.00010760508332272318,0.0014140057475294573,0.47593463160917376,0.0,0.14285571304107803,0.1530762436603643
Ibaraki,1980,2514845.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ibaraki,1982,2591406.6,1,3950.0,445341000.0,0.0015242687118262337,171.85300060592576,0.0007161992054566273,0.0006308298337421608,0.41169741378313374,0.0,0.12401056357875975,0.13288282871391194
Ibaraki,1983,2624806.2,1,1097.0,1310187000.0,0.0004179356174943506,499.1557090957801,0.00019637295895344852,0.0018322770732551509,0.49659297618091147,0.0,0.14911535392554084,0.15978372698643106
Ibaraki,1987,2749080.4,1,65090.0,94318133250.0,0.023677008500733555,34308.97592154817,0.011124977206609703,0.12593975956278844,0.8344461326745408,0.0,0.25812132384698905,0.2765884669363961
Ibaraki,1990,2821306.6,1,60400.0,9603335000.0,0.02140852043517709,3403.8608210819766,0.01005909601549555,0.012494730660935328,0.6498508155976944,0.0,0.20199661189015522,0.2164483444310986
Ibaraki,1994,2921352.8,1,305.0,360618000.0,0.00010440368585403311,123.44212585347447,4.905554793276242e-05,0.00045312549361585644,0.3854411066068615,0.0,0.11566667086561137,0.12394197694926065
Ibaraki,1998,2996000.0,2,24571.0,6079440612.5,0.008201268357810414,2029.1857852136181,0.0038534818933356175,0.0074486388192521544,0.6085346431022067,0.2,0.18525783025599693,0.19851199619929036
Ibaraki,1999,3002000.0,1,27598.0,9415846000.0,0.009193204530313125,3136.5243171219186,0.004319557128691572,0.011513404517360744,0.643317116756136,0.0,0.19601882501692489,0.21004288020095466
Ibaraki,2000,2997000.0,1,12100.0,637579000.0,0.004037370704037371,212.73907240573908,0.0018970157085367418,0.0007809124845245582,0.4286620532852505,0.0,0.12992652698155085,0.13922204634863855
Ibaraki,2001,2992000.0,1,350.0,50509498.99125756,0.00011697860962566845,16.881517042532607,5.4964053660163055e-05,6.196787109744007e-05,0.2304227348983353,0.0,0.06916529530706271,0.07411368696343659
Ibaraki,2003,2991000.0,1,2380.0,93787000.0,0.0007957204948177867,31.356402540956203,0.00037388052495761063,0.00011510159340785817,0.2778089701530115,0.0,0.08360440741337377,0.08958583712091348
Ibaraki,2004,2989000.0,1,85682.0,3819736000.0,0.02866577450652392,1277.931080628973,0.013469019449184718,0.004690968724926164,0.5716110847508975,0.0,0.18091163903969856,0.193854859208001
Ibaraki,2006,2972000.0,1,256.0,41417789.1728312,8.613728129205922e-05,13.935999048731897,4.0472819485780824e-05,5.115560352129992e-05,0.2160406670710578,0.0,0.06484053109495738,0.06947950995915048
Ibaraki,2007,2969000.0,1,3620.0,0.0,0.0012192657460424385,0.0,0.0005728892496322691,0.0,0.0,0.0,0.00040102247474258835,0.0004297133992767021
Ibaraki,2010,2970000.0,1,16700.0,0.0,0.005622895622895623,0.0,0.002641997008951584,0.0,0.0,0.0,0.0018493979062661086,0.001981712026057744
Ibaraki,2011,2958000.0,2,589640.0,292855483000.0,0.1993373901284652,99004.55814739689,0.09366149112695277,0.36342123056119,0.9191229111951777,0.2,0.34129991714742025,0.3657180253161991
Ibaraki,2012,2943000.0,2,11676.0,351558211.94970167,0.003967380224260958,119.455729510602,0.0018641296920381563,0.0004384924192247312,0.38283957612511593,0.2,0.11615676362196148,0.12446713311270828
Ibaraki,2013,2931000.0,1,19679.0,269310000.0,0.006714090754008871,91.88331627430911,0.003154710469405098,0.0003372809140639593,0.3620696350610536,0.0,0.11082918784689966,0.11875839896339278
Ibaraki,2014,2919000.0,2,20440.0,7817836000.0,0.007002398081534772,2678.2583076396027,0.0032901757435390678,0.009831223411694064,0.6307008509465707,0.2,0.19151337830444856,0.20521509386972478
Ibaraki,2015,2917000.0,3,106247.0,5334487418.39834,0.0364233801851217,1828.7581139521221,0.017114040159870888,0.006712918441409312,0.6002292054292165,0.4,0.19204858974067457,0.20578859670330055
Ibaraki,2017,2892000.0,1,18890.0,1279738000.0,0.006531811894882434,442.50968188105116,0.003069064170255203,0.001624343526537729,0.4869886048609849,0.0,0.1482449263774741,0.15885102519523112
Ishikawa,1961,973418.0,1,2020.0,1117152.915610286,0.0020751619550902077,1.147660014105231,0.0009750441847282751,4.212775880187715e-06,0.06107644464834425,0.0,0.019005464323813066,0.02036519944339788
Ishikawa,1965,979082.8,1,1330.0,4037235.784136182,0.0013584142219636582,4.123487598940745,0.0006382701284248787,1.5136302463769478e-05,0.13054894396005468,0.0,0.03961147227791381,0.042445452499446944
Ishikawa,1966,980499.0,1,520.0,442436.7982614994,0.0005303422033066836,0.4512363584883813,0.0002491887825823617,1.656376996619216e-06,0.02975727977451633,0.0,0.009101616080162552,0.00975278601836125
Ishikawa,1972,1015910.4,1,500.0,841018571.4285715,0.0004921693881665155,827.8471914733537,0.00023125274567409527,0.0030388221580056785,0.5369534713595013,0.0,0.16124791832982227,0.1727843088003401
Ishikawa,1980,1109417.6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ishikawa,1982,1125908.2,1,3950.0,445341000.0,0.0035082789165226795,395.5393521425637,0.0016484144514935235,0.0014519270706406953,0.4780438748724558,0.0,0.1445670525777822,0.1549100200094475
Ishikawa,1983,1132512.4,1,1097.0,1310187000.0,0.0009686428157431213,1156.8853462443326,0.00045513052234426505,0.004246639791315287,0.5636663514037136,0.0,0.16941849678675505,0.18153944663903418
Ishikawa,1987,1154785.6,1,65090.0,94318133250.0,0.05636544134253146,81675.88273528869,0.026484099549853653,0.29981195175517794,0.9037491057136393,0.0,0.28966360139898933,0.3103874187694561
Ishikawa,1990,1162167.4,1,60400.0,9603335000.0,0.05197185878729691,8263.297524952086,0.0244197126666531,0.030332520150641987,0.7207043786368718,0.0,0.23330511245771868,0.24999679383852896
Ishikawa,1994,1175051.2,1,305.0,360618000.0,0.00025956315775857257,306.8955633592817,0.00012195941956308773,0.0011265376602534972,0.4578271538879972,0.0,0.1374335177600933,0.14726612050646967
Ishikawa,1998,1185000.0,1,378.0,5773120000.0,0.0003189873417721519,4871.831223628692,0.00014988071260363248,0.01788328670425079,0.6784938597492733,0.0,0.20365307442360456,0.21822331763298689
Ishikawa,1999,1186000.0,1,27598.0,9415846000.0,0.02326981450252951,7939.1618887015175,0.010933651349352529,0.02914269844950839,0.7175073595510005,0.0,0.22290576380984695,0.23885342971508686
Ishikawa,2002,1180000.0,1,579.0,97483333.0531271,0.0004906779661016949,82.61299411281958,0.00023055197993014368,0.00030325185569867255,0.35366818766448643,0.0,0.10626184268529704,0.11386428569375107
Ishikawa,2003,1180000.0,1,2380.0,93787000.0,0.002016949152542373,79.48050847457627,0.0009476920763967911,0.00029175327617195234,0.35061716433243006,0.0,0.10584853375320677,0.11342140680953408
Ishikawa,2007,1170000.0,2,44657.0,378226000.0,0.038168376068376066,323.27008547008546,0.017933951147622196,0.0011866444784315064,0.4619674362323518,0.2,0.15114399667304107,0.16195750782379162
Ishikawa,2008,1168000.0,1,50053.0,1881914163.247341,0.04285359589041096,1611.2278794925865,0.02013536792400589,0.00591441878673834,0.5901160937491294,0.0,0.19112958567154295,0.2048038430115052
Ishikawa,2010,1170000.0,1,16700.0,0.0,0.014273504273504274,0.0,0.0067066077919540204,0.0,0.0,0.0,0.004694625454367814,0.005030499758454273
Ishikawa,2011,1166000.0,1,22360.0,0.0,0.019176672384219554,0.0,0.009010430653283528,0.0,0.0,0.0,0.0063073014572984695,0.006758553747438601
Ishikawa,2012,1163000.0,1,9106.0,215872000.0,0.00782975064488392,185.6165090283749,0.003678919043133027,0.0006813522668636633,0.41781914865644704,0.0,0.12792098792712722,0.13707302214491596
Ishikawa,2013,1159000.0,1,19679.0,269310000.0,0.016979292493528905,232.36410698878345,0.007977960643508492,0.0008529511295267167,0.4356810797711831,0.0,0.13628889638181085,0.14603960784365133
Ishikawa,2014,1156000.0,2,20440.0,7817836000.0,0.017681660899653978,6762.833910034602,0.008307978369714999,0.024824689566379732,0.7046953513730994,0.2,0.21722419027073028,0.2327653712333234
Ishikawa,2016,1151000.0,1,690.0,0.0,0.0005994787141615986,0.0,0.0002816735497091558,0.0,0.0,0.0,0.00019717148479640907,0.00021127800636781005
Iwate,1961,1448517.0,1,2020.0,1117152.915610286,0.0013945297155642633,0.7712390780434651,0.000655239503719893,2.831027783409215e-06,0.04567910319490346,0.0,0.014162398611074963,0.015175639352839398
Iwate,1965,1418597.8,1,1330.0,4037235.784136182,0.0009375455114902899,2.845934051311924,0.00044051901426506504,1.0446719569052146e-05,0.10763115048684938,0.0,0.032597708456040354,0.034929892939958934
Iwate,1966,1411118.0,1,520.0,442436.7982614994,0.0003685021380210585,0.3135363578818351,0.0001731459396969092,1.1509143734316654e-06,0.021791486094172342,0.0,0.006658647986039539,0.007135037163452394
Iwate,1972,1374219.0,1,500.0,841018571.4285715,0.00036384302647540166,611.9974847011804,0.0001709567902633193,0.002246491304565293,0.5128486257046444,0.0,0.15397425746457766,0.16499025801154962
Iwate,1980,1414654.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iwate,1982,1424263.8,1,3950.0,445341000.0,0.0027733626312765936,312.6815411583163,0.0013031036440967329,0.0011477765527961449,0.45931476481864636,0.0,0.1387066019964616,0.1486302868293835
Iwate,1983,1426600.6,1,1097.0,1310187000.0,0.0007689608429997856,918.3979033795443,0.00036130712420375904,0.0033712114112372966,0.5452381073754391,0.0,0.16382434719957437,0.1755450668060515
Iwate,1987,1430274.4,1,65090.0,94318133250.0,0.04550874992938418,65944.08265295108,0.02138292958969096,0.24206440707795254,0.8866538852021447,0.0,0.2809642162734271,0.3010656410902323
Iwate,1990,1420264.6,1,60400.0,9603335000.0,0.042527286816836804,6761.652018926614,0.019982046992195187,0.02482035113662567,0.704681388089975,0.0,0.22539184932152914,0.24151738079863458
Iwate,1994,1418771.2,1,305.0,360618000.0,0.000214974761258193,254.17629001772804,0.00010100893104463194,0.0009330182551817124,0.44282082213610985,0.0,0.1329169528925642,0.14242642057811664
Iwate,1998,1416000.0,1,378.0,5773120000.0,0.0002669491525423729,4077.062146892655,0.00012542983364075176,0.014965886119023438,0.6642668086606476,0.0,0.1993678434817428,0.21363150228424588
Iwate,1999,1414000.0,1,27598.0,9415846000.0,0.019517680339462516,6659.01414427157,0.00917065806246966,0.024443592900365598,0.7034593847611408,0.0,0.217457276072071,0.23301513302555596
Iwate,2003,1402000.0,2,4683.0,491103000.0,0.003340228245363766,350.2874465049929,0.001569453467628503,0.001285818524329515,0.4683619473731242,0.2,0.14160720163927723,0.15173840822147047
Iwate,2005,1385000.0,1,3810.0,53007000.0,0.002750902527075812,38.27220216606498,0.001292550446580922,0.00014048778225716146,0.2932866536694442,0.0,0.0888907814134399,0.09525042173770963
Iwate,2007,1364000.0,1,40.0,673459.9865501008,2.932551319648094e-05,0.49373899307192143,1.377900700052014e-05,1.8123936493014732e-06,0.032063811356468776,0.0,0.009628788711840997,0.010317674915696988
Iwate,2008,1352000.0,1,1356.0,486628000.0,0.0010029585798816568,359.93195266272187,0.00047125426930565904,0.0013212211195391074,0.4705260996041805,0.0,0.1414877078697681,0.15161036533828515
Iwate,2011,1314000.0,1,567280.0,292855483000.0,0.4317199391171994,222873.27473363775,0.20284971736057664,0.8181126331811264,0.9839590445964502,0.0,0.4371825155313387,0.46846048958701964
Iwate,2012,1303000.0,1,9106.0,215872000.0,0.0069884881043745205,165.67306216423637,0.003283639944101083,0.000608144809180691,0.40878834451694346,0.0,0.12493505131595378,0.13387345839967774
Iwate,2013,1295000.0,1,19679.0,269310000.0,0.015196138996138996,207.96138996138995,0.007140120761255862,0.0007633747946883897,0.42685571904095415,0.0,0.13305480024516536,0.14257413014104217
Iwate,2014,1284000.0,2,5010.0,8062972000.0,0.0039018691588785046,6279.573208722742,0.0018333483917257485,0.023050759132882435,0.698772224890528,0.2,0.21091501134136645,0.22600480569114992
Iwate,2015,1280000.0,2,4115.0,273962000.0,0.00321484375,214.0328125,0.0015105397897058489,0.0007856614842259929,0.42914424208444446,0.2,0.12980065047812742,0.13908716408247662
Iwate,2016,1268000.0,1,220.0,1175234.906650959,0.00017350157728706625,0.9268414090307248,8.152216917815622e-05,3.402205430820051e-06,0.05240718549845974,0.0,0.01577922116796263,0.016908136558621726
Kagawa,1964,908053.8,1,35626.0,8090849000.0,0.03923335819970138,8910.098718820404,0.018434348059507145,0.032706767258074296,0.7267253219411016,0.0,0.23092164022398548,0.24744279744145284
Kagawa,1965,904449.4,1,1330.0,4037235.784136182,0.0014705079134332997,4.463749751104022,0.0006909389342229535,1.638532061370633e-05,0.13568672573405058,0.0,0.04118967497417124,0.04413656680866801
Kagawa,1968,903665.8,1,220.0,121670.11952191236,0.00024345283400124248,0.13464061550399756,0.00011438975616638594,4.942323776358913e-07,0.010093070403239462,0.0,0.0031079939502883084,0.0033303536071565224
Kagawa,1984,1013487.0,1,9.0,29449578.08219178,8.880232306877148e-06,29.05767718993118,4.172502704484251e-06,0.00010666354155020556,0.2719205870084085,0.0,0.08157909685441568,0.08741562687162628
Kagawa,1987,1022737.6,1,65090.0,94318133250.0,0.06364291290356393,92221.24350371005,0.029903522456921,0.33852136129029997,0.9134517988785762,0.0,0.29496800538341755,0.3160713233155757
Kagawa,2004,1018000.0,4,275300.0,8098906937.45797,0.27043222003929274,7955.704260764214,0.12706640215028775,0.029203421403319024,0.7176736554298037,0.6,0.3042485781341425,0.3260158693575615
Kagawa,2007,1006000.0,2,13640.0,376360251.0344062,0.013558648111332007,374.1155576882765,0.0063707225170078815,0.0013732856233219211,0.4736059499065471,0.2,0.14654129073386962,0.15702550390989134
Kagawa,2010,996000.0,1,16700.0,0.0,0.01676706827309237,0.0,0.007878244092958037,0.0,0.0,0.0,0.005514770865070625,0.005909322005413152
Kagawa,2011,992000.0,2,22465.0,69727000.0,0.02264616935483871,70.28931451612904,0.010640622859167295,0.00025801467785678686,0.34092739719442555,0.2,0.10972665515974477,0.11757698620313511
Kagawa,2013,985000.0,1,57380.0,0.0,0.058253807106598984,0.0,0.027371374903171306,0.0,0.0,0.0,0.019159962432219912,0.02053075103096898
Kagawa,2014,981000.0,3,39856.0,471720000.0,0.04062793068297656,480.85626911314984,0.01908960765824069,0.0017651043579629208,0.4936146904969369,0.4,0.16144713250984954,0.17299777564540555
Kagawa,2015,976000.0,1,865.0,273962000.0,0.0008862704918032786,280.69877049180326,0.0004164267213020925,0.0010303757170176955,0.45072196011808197,0.0,0.13550808674033604,0.1452029356211243
Kagawa,2017,967000.0,1,21676.0,639869000.0,0.022415718717683556,661.7052740434333,0.010532342369023435,0.002428956297180513,0.519078653072966,0.0,0.1630962355802062,0.1747648628556061
Kagoshima,1968,1803784.6,2,220.0,121670.11952191236,0.00012196578238887281,0.06745268782198958,5.730734729518263e-05,2.476021232924596e-07,0.005215703677621223,0.2,0.0016048262463929947,0.001719642626086381
Kagoshima,1969,1778906.4,1,720.0,398193.1184353495,0.00040474304887542145,0.2238415233287988,0.00019017424406184074,8.216668341444668e-07,0.016140056264151974,0.0,0.004975138850088881,0.0053310823252925126
Kagoshima,1971,1729150.0,1,1350.0,2270750142.857143,0.000780730416678715,1313.2175594119324,0.00036683722480348416,0.004820496655573382,0.5737858019122185,0.0,0.17239252663102797,0.18472625175451604
Kagoshima,1977,1736046.2,1,8205.0,135319888142.85716,0.004726256709066844,77947.16992143249,0.0022206985379646174,0.28612476982560003,0.9000154698947198,0.0,0.27155912994499115,0.2909876732175408
Kagoshima,1982,1791552.4,1,5120.0,58512000.0,0.002857856683399269,32.65994340997227,0.001342804369124125,0.00011988656932784895,0.28096488070058323,0.0,0.08522942726856185,0.09132711809603396
Kagoshima,1985,1812340.6,1,500.0,290165000.0,0.0002758863317413956,160.1051148994841,0.00012962909364766666,0.0005877062527695458,0.40607345651330223,0.0,0.12191277731954403,0.13063495753167415
Kagoshima,1990,1802113.2,1,858.0,4081417000.0,0.00047610771620783867,2264.7950195359535,0.00022370594201286475,0.00831350200809165,0.6173079039440931,0.0,0.18534896534263692,0.1986096514937937
Kagoshima,1991,1797824.0,2,91898.0,23044416000.0,0.05111623829696344,12817.948809227155,0.024017687281893317,0.04705151779561932,0.755780335114585,0.2,0.2435464816317008,0.2609708759366068
Kagoshima,1992,1796859.2,1,196.0,29620409.53983466,0.00010907922000788932,16.484546780201065,5.125241376100943e-05,6.0510691509628125e-05,0.22862889139986806,0.0,0.06862454410959312,0.0735342480295545
Kagoshima,1993,1795894.4,2,900.0,912024000.0,0.0005011430516181798,507.8383227877987,0.00023546914832295435,0.001864148799279553,0.4979681818824336,0.2,0.14955528296855614,0.16025513050224646
Kagoshima,1996,1793000.0,1,5798.0,1976301278.367108,0.003233686558839933,1102.2316109130552,0.001519393349852447,0.0040460194550345305,0.5598028908324425,0.0,0.16900444259462946,0.18109576917557713
Kagoshima,1997,1792000.0,1,67040.0,23076365571.73165,0.03741071428571428,12877.436144939538,0.017577953046672472,0.047269881082643087,0.7561502752289775,0.0,0.23914964970136396,0.25625947517023784
Kagoshima,1999,1788000.0,1,27598.0,9415846000.0,0.015435123042505593,5266.133109619686,0.007252410794369183,0.019330671342906572,0.6847112271877122,0.0,0.21049005571237206,0.22554944685373274
Kagoshima,2002,1779000.0,1,579.0,97483333.0531271,0.0003254637436762226,54.79670210968359,0.00015292374160627857,0.0002011451319417839,0.32134854121151557,0.0,0.09651160898257906,0.10341647707447955
Kagoshima,2003,1775000.0,1,1044.0,11937000.0,0.000588169014084507,6.725070422535211,0.0002763595272232773,2.4686069149763373e-05,0.16336010683379387,0.0,0.04920148371919445,0.052721575846848764
Kagoshima,2004,1769000.0,3,221522.0,18269134000.0,0.12522442057659694,10327.379310344828,0.05883846452065035,0.03790925355022528,0.7385188853564769,0.4,0.2627425907713983,0.2815403597706507
Kagoshima,2005,1756000.0,2,271355.0,1764797419.5238237,0.15453018223234624,1005.0099200021775,0.07260819098049627,0.003689142688861116,0.5524316641430022,0.2,0.21655523292924803,0.23204855371988112
Kagoshima,2006,1743000.0,1,4380.0,161834907.94479465,0.002512908777969019,92.8484841909321,0.0011807257186366535,0.00034082380661881615,0.3628956416708743,0.0,0.10969520050430794,0.11754328114229154
Kagoshima,2007,1730000.0,3,53702.0,467134251.0344062,0.031041618497109826,270.0197982857839,0.014585343339549073,0.0009911758529623216,0.44763397987969317,0.4,0.1444999343015923,0.15483809979441798
Kagoshima,2010,1706000.0,1,16700.0,0.0,0.009788980070339976,0.0,0.004599490689675383,0.0,0.0,0.0,0.003219643482772768,0.003449991041847303
Kagoshima,2011,1699000.0,2,24420.0,80871095.28991292,0.014373160682754562,47.599232071755694,0.00675343276485411,0.00017472500071694875,0.31031332437110076,0.2,0.0978214002467281,0.10481997660856848
Kagoshima,2012,1690000.0,2,18245.0,154936000.0,0.01079585798816568,91.67810650887574,0.005072586515328465,0.0003365276398019204,0.36189290697669185,0.2,0.11211868265373748,0.12014014994169298
Kagoshima,2013,1680000.0,2,61726.0,2693000.0,0.036741666666666666,1.6029761904761906,0.017263591563387512,5.884128878549646e-06,0.07643999153006573,0.2,0.03501651155339097,0.03752174792716564
Kagoshima,2014,1668000.0,2,18558.0,132506000.0,0.01112589928057554,79.4400479616307,0.0052276610829279134,0.0002916047556424033,0.350576983870005,0.2,0.10883245791905104,0.11661881413018833
Kagoshima,2015,1648000.0,1,45.0,30705000.0,2.7305825242718447e-05,18.631674757281555,1.2830028059646938e-05,6.839226692599664e-05,0.23788384811712393,0.0,0.07137413545477893,0.07648055732137164
Kagoshima,2016,1637000.0,1,690.0,0.0,0.0004215027489309713,0.0,0.00019804902609360926,0.0,0.0,0.0,0.00013863431826552648,0.00014855283160009126
Kagoshima,2017,1626000.0,2,4723.0,898376000.0,0.0029046740467404673,552.5067650676507,0.0013648021692274728,0.002028115596004479,0.5046915422498085,0.2,0.15236282419340177,0.1632635356648556
Kanagawa,1961,3443176.0,1,2020.0,1117152.915610286,0.0005866676579994749,0.32445420031107497,0.00027565409383947505,1.1909910709590695e-06,0.022452881429677655,0.0,0.006928822294590929,0.007424540939018519
Kanagawa,1965,4233229.6,1,1330.0,4037235.784136182,0.0003141809270161014,0.9537011137161524,0.0001476223506739606,3.5008007592771067e-06,0.05351332724981748,0.0,0.016157333820417015,0.01731330106542399
Kanagawa,1966,4430743.0,1,520.0,442436.7982614994,0.00011736180590930235,0.09985611854749855,5.514410385193253e-05,3.665470980393457e-07,0.007605151897178163,0.0,0.0023201464418498015,0.002486139997482647
Kanagawa,1972,5657347.2,1,500.0,841018571.4285715,8.838064596777797e-05,148.65952922750992,4.1526896096967206e-05,0.0005456923404079587,0.40018504753663836,0.0,0.12008458308825938,0.12867596618544686
Kanagawa,1980,6819028.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kanagawa,1982,7025873.2,1,3950.0,445341000.0,0.000562207698254503,63.38585786034396,0.0002641612359208333,0.0002326737969931393,0.33278904461812986,0.0,0.10002162625058353,0.10717761652862683
