prefecture_norm,year,population,n_events,H_sum,E_sum,human_burden,econ_burden,H_pref_norm,E_pref_norm,logE_pref_norm,N_norm,risk_pref_raw,risk_year_norm,risk_cum_raw,risk_cum_norm,risk_final,half_life_years,decay_alpha,blend_prev_weight
Nagano,2017,2076000.0,1,18890.0,1279738000.0,0.009099229287090558,616.4441233140656,0.004275401531974011,0.002262813814425392,0.5134261467031835,0.0,0.15702062508333686,0.16825457626638998,0.15592744701289998,0.5219662260305209,0.3451104011484554,3,0.2062994740159002,0.5
Nagano,2018,2063000.0,1,1502562.0,11867643000.0,0.7283383422200679,5752.6141541444495,0.3422200678623364,0.021116422859343505,0.6917700496905786,0.0,0.44708506241080903,0.4790715085425171,0.21599310992521237,0.7232322632273414,0.6011518858849292,3,0.2062994740159002,0.5
Nagasaki,1982,1591244.8,2,171797.0,203219521000.0,0.1079639034798417,127711.03541076771,0.05072836652116068,0.46879560409861026,0.9394664687999807,0.2,0.3173497972048067,0.3400544076842165,0.06546909624240423,0.2188613753021409,0.2794578914931787,3,0.2062994740159002,0.5
Nagasaki,1993,1554175.4,1,4940.0,11332603.79241517,0.0031785344176725487,7.291714817011755,0.001493479336544395,2.6766080484440294e-05,0.1690161354138642,0.0,0.05175027615974034,0.055452720190768044,0.06263891087523189,0.20937808375477593,0.132415401972772,3,0.2062994740159002,0.5
Nagasaki,1999,1525000.0,1,24589.0,201499000.0,0.01612393442622951,132.1304918032787,0.0075760585619215936,0.00048501833475497736,0.3908337074447161,0.0,0.12255335322675995,0.13132136307730147,0.0749992288183081,0.250794628420693,0.19105799574899723,3,0.2062994740159002,0.5
Nagasaki,2006,1466000.0,1,12548.0,3890153000.0,0.008559345156889496,2653.5832196452934,0.004021729340129714,0.009740647270444618,0.6299615576595549,0.0,0.19180367783595725,0.2055261627158614,0.09909592521336616,0.3315370419365208,0.2685316023261911,3,0.2062994740159002,0.5
Nagasaki,2007,1453000.0,1,3620.0,0.0,0.002491397109428768,0.0,0.001170618157025607,0.0,0.0,0.0,0.0008194327099179248,0.0008780585564022908,0.07882153650177723,0.2636022906206735,0.13224017458853787,3,0.2062994740159002,0.5
Nagasaki,2010,1427000.0,1,16700.0,0.0,0.011702873160476523,0.0,0.005498760418070219,0.0,0.0,0.0,0.003849132292649153,0.004124516270071127,0.06335476894772664,0.21177675731402237,0.10795063679204675,3,0.2062994740159002,0.5
Nagasaki,2011,1417000.0,2,22798.0,2538081000.0,0.016088920254057868,1791.165137614679,0.00755960665807125,0.006574923929069069,0.5985704661578445,0.2,0.1848628645080032,0.19808877285182788,0.08842182515048544,0.2957706203882461,0.246929696620037,3,0.2062994740159002,0.5
Nagasaki,2013,1397000.0,1,57380.0,0.0,0.04107372942018611,0.0,0.019299072497941112,0.0,0.0,0.0,0.013509350748558777,0.014475869552973832,0.07296742108413838,0.2439865142473894,0.12923119190018162,3,0.2062994740159002,0.5
Nagasaki,2014,1386000.0,1,17270.0,0.0,0.01246031746031746,0.0,0.00585465633164164,0.0,0.0,0.0,0.004098259432149148,0.0043914670688644875,0.058759749259417,0.19637991727818419,0.10038569217352433,3,0.2062994740159002,0.5
Nagasaki,2016,1367000.0,1,690.0,0.0,0.0005047549378200439,0.0,0.0002371662441223397,0.0,0.0,0.0,0.00016601637088563777,0.0001778939175781634,0.04667189298388483,0.1558763281588442,0.07802711103821118,3,0.2062994740159002,0.5
Nagasaki,2017,1354000.0,1,3314.0,895817000.0,0.002447562776957164,661.6078286558345,0.0011500219761525698,0.0024285985992791607,0.5190669030731639,0.0,0.15652508630525597,0.16772358444868887,0.0693345489850507,0.23181360653980804,0.19976859549424847,3,0.2062994740159002,0.5
Nara,1961,781058.0,1,2020.0,1117152.915610286,0.0025862355932593996,1.4303072442895226,0.0012151793595479828,5.2503039105169725e-06,0.07095560103684888,0.0,0.022137305862738252,0.023721106801336784,0.004566914555612005,0.01479235865554578,0.01925673272844128,3,0.2062994740159002,0.5
Nara,1965,816983.6,1,1330.0,4037235.784136182,0.0016279396550922197,4.941636263122273,0.0007649104639243553,1.8139523728351855e-05,0.14238656204649083,0.0,0.043251405938694296,0.046345803140691345,0.012547504780514505,0.04153345650046047,0.04393962982057591,3,0.2062994740159002,0.5
Nara,1966,825965.0,1,520.0,442436.7982614994,0.0006295666281258891,0.53566046776982,0.0002958107814898005,1.9662770078733903e-06,0.034275392074719316,0.0,0.010489685169458656,0.011240163720010549,0.01212297767713408,0.04011096511957356,0.025675564419792053,3,0.2062994740159002,0.5
Nara,1972,959626.2,1,500.0,841018571.4285715,0.0005210362118083062,876.4022610351525,0.0002448162309020621,0.0032170558015906735,0.5415023504331518,0.0,0.16262207649157698,0.17425678032506067,0.04317086260242064,0.14414519131928838,0.1592009858221745,3,0.2062994740159002,0.5
Nara,1980,1182990.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03426473635472856,0.11430283797234575,0.057151418986172875,3,0.2062994740159002,0.5
Nara,1982,1228465.2,1,3950.0,445341000.0,0.0032153942985116714,362.51820564392057,0.0015107984727081077,0.0013307146141676117,0.47109660453240537,0.0,0.14238654029061729,0.1525735042127114,0.0565702076363527,0.18904327360549253,0.17080838890910197,3,0.2062994740159002,0.5
Nara,1983,1247565.4,2,6697.0,1373951400.0,0.005368055253856832,1101.306111888002,0.002522256658442662,0.004042622177163069,0.5597358319110687,0.2,0.16968632923423047,0.18182644100640755,0.07990600402471348,0.2672360885382736,0.22453126477234056,3,0.2062994740159002,0.5
Nara,1987,1318989.0,1,65090.0,94318133250.0,0.049348402450664866,71507.89980052905,0.023187044614577896,0.2624878028511036,0.8931260257768261,0.0,0.28416873896325234,0.30449942953061343,0.12204529880358328,0.40843504413447157,0.3564672368325425,3,0.2062994740159002,0.5
Nara,1990,1361358.0,1,60400.0,9603335000.0,0.04436746248966106,7054.231877287239,0.020846679549796084,0.025894339386788198,0.7080656414211806,0.0,0.22701236811121142,0.24325383868208145,0.1436999499907375,0.48099473331463666,0.36212428599835905,3,0.2062994740159002,0.5
Nara,1994,1413592.4,1,305.0,360618000.0,0.00021576233714895468,255.10748359994014,0.00010137898471221952,0.0009364364363631725,0.44311187609250624,0.0,0.13300452811705044,0.14252026132215612,0.14149349008381773,0.47360140041581034,0.3080608308689832,3,0.2062994740159002,0.5
Nara,1998,1447000.0,1,378.0,5773120000.0,0.0002612301313061507,3989.7166551485834,0.00012274267065328577,0.014645262435754796,0.6625368142023103,0.0,0.19884696413015038,0.21307335691613527,0.15332548161256074,0.5132476464018563,0.36316050165899577,3,0.2062994740159002,0.5
Nara,1999,1449000.0,1,27598.0,9415846000.0,0.01904623878536922,6498.168391994479,0.008949144582699861,0.023853167951081403,0.7015059569002916,0.0,0.21671618827797737,0.23222102452735557,0.16640295105513242,0.5570671985994463,0.39464411156340096,3,0.2062994740159002,0.5
Nara,2000,1445500.0,1,4000.0,45546000.0,0.002767208578346593,31.50882047734348,0.0013002120753171547,0.00011566108193079055,0.2781844788706127,0.0,0.08436549211390582,0.09040137319283324,0.14947866642595636,0.5003578652707185,0.29537961923177586,3,0.2062994740159002,0.5
Nara,2003,1436000.0,1,2380.0,93787000.0,0.0016573816155988858,65.31128133704735,0.0007787441853399815,0.0002397415500577324,0.3351434794026859,0.0,0.10108816475054376,0.10832045991806918,0.1394957313829532,0.46690737661746395,0.28761391826776656,3,0.2062994740159002,0.5
Nara,2007,1410000.0,2,3821.0,35604717.68076938,0.0027099290780141843,25.251572823240693,0.0012732984922272852,9.269227438362063e-05,0.26110229432408455,0.2,0.07922199724178447,0.0848898899098071,0.12706129173265587,0.42524246738584753,0.2550661786478273,3,0.2062994740159002,0.5
Nara,2010,1401000.0,1,16700.0,0.0,0.01192005710206995,0.0,0.005600807363730338,0.0,0.0,0.0,0.003920565154611236,0.004201059755454317,0.10165742460966948,0.34012002941688274,0.17216054458616853,3,0.2062994740159002,0.5
Nara,2011,1396000.0,2,24340.0,906457000.0,0.017435530085959886,649.3244985673352,0.008192330326926728,0.0023835095344958432,0.5175717642616424,0.2,0.16100616050734143,0.17252525455215448,0.11390103760886777,0.3811455230157388,0.27683538878394665,3,0.2062994740159002,0.5
Nara,2012,1390000.0,1,9106.0,215872000.0,0.006551079136690647,155.30359712230216,0.003078117156232885,0.0005700810693254967,0.40365583733914745,0.0,0.12325143321110725,0.1320693867965044,0.11583001930345035,0.3876090910955687,0.25983923894603655,3,0.2062994740159002,0.5
Nara,2013,1383000.0,1,19679.0,269310000.0,0.014229211858279103,194.7288503253796,0.006685796374422517,0.0007148014165737272,0.42162850380097067,0.0,0.13116860860238697,0.14055299199155097,0.1189943622079669,0.3982120666700441,0.26938252933079754,3,0.2062994740159002,0.5
Nara,2014,1376000.0,2,20440.0,7817836000.0,0.014854651162790698,5681.566860465116,0.006979667874557078,0.02085562582756902,0.6907772373455211,0.2,0.21211893871584628,0.22729486736388305,0.1382059133594959,0.4625854970326958,0.3449401821982894,3,0.2062994740159002,0.5
Nara,2015,1364000.0,1,865.0,273962000.0,0.0006341642228739003,200.85190615835776,0.000297971026386248,0.0007372776391563568,0.42408984752136186,0.0,0.12743553397487895,0.13655283666616735,0.1359839897574977,0.45514034889571264,0.29584659278094,3,0.2062994740159002,0.5
Nara,2018,1339000.0,1,20765.0,4059983000.0,0.015507841672890217,3032.1008215085885,0.007286578671003588,0.0111300917084818,0.6406125009088828,0.0,0.19728435534236732,0.21139895217268814,0.1486302229346387,0.49751492887405824,0.3544569405233732,3,0.2062994740159002,0.5
Niigata,1961,2442037.0,1,2020.0,1117152.915610286,0.0008271782941863698,0.4574676450890326,0.00038866141676388534,1.6792505075642037e-06,0.03009963260671722,0.0,0.009301952773749886,0.009967455686580036,0.0019189879645453455,0.005919773788712823,0.00794361473764643,3,0.2062994740159002,0.5
Niigata,1964,2416173.4,1,35626.0,8090849000.0,0.014744802670205706,3348.6210054294947,0.0069280540071991895,0.012291958968843027,0.648543847675565,0.0,0.19941279210770896,0.21367966673405417,0.04266185588067921,0.14243962842654218,0.17805964758029819,3,0.2062994740159002,0.5
Niigata,1965,2407552.2,1,1330.0,4037235.784136182,0.0005524283128731331,1.6769047766175877,0.0002595662534314271,6.155502421868287e-06,0.07867774230322176,0.0,0.023785019068368527,0.025486704709730777,0.03876757437521553,0.1293907987236591,0.07743875171669494,3,0.2062994740159002,0.5
Niigata,1966,2398931.0,1,520.0,442436.7982614994,0.00021676321661606775,0.18443081450091703,0.00010184926208099488,6.769998756980275e-07,0.013524629975805365,0.0,0.004128683476198306,0.004424067783815686,0.031621589402254124,0.10544626856046738,0.05493516817214153,3,0.2062994740159002,0.5
Niigata,1967,2391341.2,1,1571.0,40943114.60266522,0.0006569535121127842,17.121402250195505,0.0003086788961464656,6.28484303261625e-05,0.23148753293360272,0.0,0.06966233510738333,0.07464628719315859,0.039469375232394896,0.13174236983063292,0.10319432851189575,3,0.2062994740159002,0.5
Niigata,1972,2367173.2,1,500.0,841018571.4285715,0.0002112223980906847,355.2839189918893,9.924583015677449e-05,0.0013041593382640577,0.4694904317021293,0.0,0.1409166015917485,0.15099839958690528,0.060397884670701514,0.20186892724886138,0.17643366341788333,3,0.2062994740159002,0.5
Niigata,1978,2415705.6,1,15080.0,186324000000.0,0.006242482527672246,77130.25958129996,0.00293311867632524,0.28312609414213175,0.8991736498194318,0.0,0.2718052780192572,0.29125143181557495,0.10401111872158106,0.34800670982145093,0.31962907081851294,3,0.2062994740159002,0.5
Niigata,1980,2439473.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08255367963751353,0.27610783243542947,0.13805391621771473,3,0.2062994740159002,0.5
Niigata,1982,2456779.6,1,3950.0,445341000.0,0.001607795831583753,181.27022871730128,0.0007554456036410675,0.0006653981474920819,0.41593619404767634,0.0,0.12530967013685165,0.13427487911073485,0.09137421798855581,0.30566340068826825,0.21996913989950156,3,0.2062994740159002,0.5
Niigata,1983,2462202.2,1,1097.0,1310187000.0,0.0004455361139714683,532.1199859215461,0.00020934144245885134,0.00195328077523364,0.5016929718282735,0.0,0.15065443055820327,0.16143291598012333,0.10360369466122483,0.3466415267516121,0.2540372213658677,3,0.2062994740159002,0.5
Niigata,1987,2477692.6,1,65090.0,94318133250.0,0.02627040981597152,38066.92293063312,0.012343523481943435,0.13973425298795106,0.842750957159819,0.0,0.26146575358530605,0.2801721719953626,0.13617055438432984,0.45576548347848456,0.3679688277369236,3,0.2062994740159002,0.5
Niigata,1990,2475360.4,1,60400.0,9603335000.0,0.024400487298738397,3879.57042538129,0.011464913948914792,0.014240942886102245,0.6603004254656217,0.0,0.20611556740392686,0.22086198827095682,0.150600173780308,0.5041157750306917,0.36248888165082427,3,0.2062994740159002,0.5
Niigata,1994,2485033.2,1,305.0,360618000.0,0.00012273477875466613,145.11596867196783,5.766867111027318e-05,0.0005326848065957686,0.39827037941113674,0.0,0.11952148189311822,0.12807257823604026,0.14418865599087852,0.4826322732206938,0.305352425728367,3,0.2062994740159002,0.5
Niigata,1995,2488516.6,2,13551.0,676645883.4407512,0.005445412741068314,271.9073215910037,0.0025586041675446534,0.00099810448387722,0.4481885397195106,0.2,0.13624758483313443,0.14599534068375578,0.1425504171879131,0.4771429168085909,0.3115691287461733,3,0.2062994740159002,0.5
Niigata,1998,2494000.0,1,378.0,5773120000.0,0.00015156375300721733,2314.803528468324,7.121437226756396e-05,0.00849707086789783,0.6190522762536761,0.0,0.18576553293669013,0.19905602217908763,0.15146567283642204,0.5070158606499242,0.3530359414145059,3,0.2062994740159002,0.5
Niigata,1999,2490000.0,1,27598.0,9415846000.0,0.011083534136546185,3781.4642570281126,0.005207755221016908,0.013880819422135322,0.658254384546027,0.0,0.20112174401851995,0.21551088463590962,0.16170969420298495,0.5413411887232625,0.3784260366795861,3,0.2062994740159002,0.5
Niigata,2003,2460000.0,2,20571.0,794631000.0,0.00836219512195122,323.02073170731705,0.00392909560876527,0.0011857291624803412,0.46190596935645645,0.2,0.14132215773307263,0.15143297101135672,0.15750375615276205,0.5272480705752205,0.3393405207932886,3,0.2062994740159002,0.5
Niigata,2004,2452000.0,2,88600.0,49739610000.0,0.03613376835236542,20285.322185970635,0.016977961945510392,0.074462397379524,0.7924577711393367,0.2,0.24962190470365828,0.2674809616917025,0.17650768174613052,0.5909257960827914,0.4292033788872469,3,0.2062994740159002,0.5
Niigata,2005,2435000.0,2,4710.0,86879422.59309655,0.0019342915811088296,35.67943432981378,0.0009088542477866694,0.00013097037320810488,0.2878291964110978,0.2,0.08698495689678,0.09320824609155792,0.15803919069723935,0.5290421869425459,0.31112521651705194,3,0.2062994740159002,0.5
Niigata,2007,2405000.0,3,72837.0,38200794000.0,0.030285654885654885,15883.906029106029,0.014230143148350848,0.05830588796348054,0.7729152041471575,0.4,0.24183566144799284,0.2591376560973341,0.17532635853750855,0.5869674573361588,0.42305255671674646,3,0.2062994740159002,0.5
Niigata,2010,2374000.0,1,16700.0,0.0,0.0070345408593091826,0.0,0.0033052784821340367,0.0,0.0,0.0,0.0023136949374938254,0.0024792269239222826,0.13963393703873564,0.46737047155904693,0.2349248492414846,3,0.2062994740159002,0.5
Niigata,2011,2362000.0,2,24420.0,80871095.28991292,0.010338696020321761,34.23839766719429,0.004857782501052977,0.00012568068425829632,0.2846266779781568,0.2,0.08878845114418411,0.09514077030762699,0.12914454004260678,0.4322229469395802,0.2636818586236036,3,0.2062994740159002,0.5
Niigata,2012,2347000.0,2,9518.0,235744153.87609804,0.004055389859394972,100.44488874141373,0.0019054822634492622,0.00036870832770790143,0.36911484586023047,0.2,0.11206829134248361,0.1200861534127782,0.12562171891760668,0.4204187943971019,0.27025247390494006,3,0.2062994740159002,0.5
Niigata,2013,2330000.0,1,19679.0,269310000.0,0.008445922746781116,115.58369098712447,0.00396843621709285,0.00042427912408646556,0.3802289012599635,0.0,0.11684657572995404,0.12520629743505202,0.12381141149357973,0.41435287613904837,0.26977958678705016,3,0.2062994740159002,0.5
Niigata,2014,2313000.0,4,22390.0,8063559617.453325,0.009680069174232598,3486.190928427724,0.004548317365278913,0.012796944109323038,0.651759903272186,0.6,0.19871179313735104,0.21292851519164915,0.13926332083027992,0.46612862302229324,0.3395285691069712,3,0.2062994740159002,0.5
Niigata,2015,2304000.0,1,865.0,273962000.0,0.00037543402777777776,118.90711805555556,0.00017640298610713639,0.0004364786023477738,0.38247482776506225,0.0,0.11486593041979366,0.12308394798434656,0.13423015202123603,0.4492636474002352,0.2861737976922909,3,0.2062994740159002,0.5
Oita,1968,1174714.4,1,220.0,121670.11952191236,0.0001872795634411224,0.10357421303587695,8.799595077569671e-05,3.8019530272399827e-07,0.007874811924284098,0.0,0.002424040742828217,0.002597467357046643,0.0005000783302385732,0.0011653383027644037,0.0018814028299055235,3,0.2062994740159002,0.5
Oita,1969,1168331.6,1,720.0,398193.1184353495,0.000616263396453541,0.3408220050158272,0.0002895600699979102,1.2510732312019381e-06,0.023434287488658022,0.0,0.007232978295595944,0.0077504576078689805,0.0018890720516934714,0.005819532537107691,0.006784995072488336,3,0.2062994740159002,0.5
Oita,1971,1155566.0,1,1350.0,2270750142.857143,0.0011682586715081613,1965.0544779416691,0.0005489228544877095,0.00721322866195848,0.6059698587778282,0.0,0.18217520363148984,0.1952088248087889,0.039082006168966836,0.1304443863813763,0.1628266055950826,3,0.2062994740159002,0.5
Oita,1982,1233173.2,1,5120.0,58512000.0,0.004151890423826921,47.44832274979703,0.0019508244180418551,0.00017417104994422045,0.310064824090713,0.0,0.0943850243198432,0.10113774712334529,0.05049098972498441,0.16867323123930358,0.13490548918132445,3,0.2062994740159002,0.5
Oita,1985,1245953.8,1,500.0,290165000.0,0.00040129898877470417,232.88584215562406,0.0001885560037289251,0.000854866290201218,0.4358595213639945,0.0,0.1308898456118086,0.14025428506159435,0.0670772314059164,0.22424986143455,0.1822520732480722,3,0.2062994740159002,0.5
Oita,1990,1239596.4,1,858.0,4081417000.0,0.0006921607710380572,3292.5369902655416,0.00032522152453800135,0.012086088429273004,0.6471946676665358,0.0,0.19438605536713732,0.20829329497659432,0.0933409748266991,0.31225354447009457,0.26027341972334445,3,0.2062994740159002,0.5
Oita,1991,1236942.0,2,91898.0,23044416000.0,0.07429451017105086,18630.150807394366,0.034908326032976944,0.06838667288311943,0.7856570423186405,0.2,0.260132940918676,0.2787440040056651,0.12775006970155178,0.427550401829367,0.35314720291751606,3,0.2062994740159002,0.5
Oita,1992,1235553.6,1,196.0,29620409.53983466,0.0001586333445995382,23.973390988326738,7.453611983217595e-05,8.800038520177286e-05,0.25711391734096983,0.0,0.07718635048617346,0.08270860396656493,0.11731880102313157,0.3925976516548476,0.23765312781070627,3,0.2062994740159002,0.5
Oita,1996,1230000.0,1,5798.0,1976301278.367108,0.004713821138211382,1606.749006802527,0.0022148555091751525,0.005897977953558467,0.5898938081607767,0.0,0.17851854130465564,0.1912905486586066,0.1299442752531197,0.4349026732394743,0.31309661094904045,3,0.2062994740159002,0.5
Oita,1997,1229000.0,1,67040.0,23076365571.73165,0.05454841334418226,18776.538300839424,0.025630343254383296,0.06892402514247063,0.7862824003969399,0.0,0.2538259603971503,0.2719857941551663,0.15550100173853657,0.5205373073057291,0.3962615507304477,3,0.2062994740159002,0.5
Oita,1999,1226000.0,1,27598.0,9415846000.0,0.022510603588907014,7680.135399673736,0.010576925367318187,0.02819187631412476,0.7148572614428795,0.0,0.2218610261899866,0.23773394693729338,0.169191039878553,0.5664094344399431,0.40207169068861826,3,0.2062994740159002,0.5
Oita,2003,1218000.0,1,1044.0,11937000.0,0.0008571428571428571,9.800492610837438,0.0004027406903294886,3.597518287424465e-05,0.19013738680054224,0.0,0.05732313452339331,0.061424285531763136,0.14611274984452305,0.48907946328472646,0.2752518744082448,3,0.2062994740159002,0.5
Oita,2004,1215000.0,1,41310.0,14946794000.0,0.034,12301.888065843621,0.01597538071640305,0.045157186525279745,0.752497072699331,0.0,0.23693188831128142,0.2538830453047329,0.1648486903407925,0.5518592331899482,0.4028711392473405,3,0.2062994740159002,0.5
Oita,2005,1210500.0,2,271355.0,1764797419.5238237,0.22416769929781083,1457.9078228201765,0.10532836295890248,0.005351618803502783,0.582131437673864,0.2,0.24836928537339092,0.2661387244249398,0.18207894516551257,0.6095938013329055,0.43786626287892266,3,0.2062994740159002,0.5
Oita,2007,1203000.0,2,13640.0,376360251.0344062,0.011338320864505404,312.85141399368763,0.005327470367506176,0.0011484001139333772,0.45935802441583345,0.2,0.14153663658200435,0.15166279462736867,0.1737150882293445,0.5815684660647148,0.3666156303460417,3,0.2062994740159002,0.5
Oita,2010,1197000.0,1,16700.0,0.0,0.013951545530492899,0.0,0.006555330924466336,0.0,0.0,0.0,0.0045887316471264344,0.004917029839090642,0.13882440982420732,0.4646579345358736,0.23478748218748213,3,0.2062994740159002,0.5
Oita,2011,1191000.0,1,22360.0,0.0,0.018774139378673383,0.0,0.008821294829327114,0.0,0.0,0.0,0.00617490638052898,0.006616686540313525,0.11145888703530614,0.3729624456243139,0.1897895660823137,3,0.2062994740159002,0.5
Oita,2012,1185000.0,1,48435.0,1912788000.0,0.040873417721518986,1614.167088607595,0.019204953214171795,0.005925207895981803,0.5902616307935767,0.0,0.19052195648799328,0.20415274134412245,0.12776955667747808,0.42761569814395795,0.3158842197440402,3,0.2062994740159002,0.5
Oita,2013,1178000.0,1,57380.0,0.0,0.048709677419354835,0.0,0.022886930627863948,0.0,0.0,0.0,0.01602085143950476,0.017167054130309372,0.10471585756492631,0.350368125435324,0.18376758978281668,3,0.2062994740159002,0.5
Oita,2014,1171000.0,2,18558.0,132506000.0,0.01584799316823228,113.15627668659266,0.007446403660396036,0.00041536868694408945,0.37854765177693045,0.2,0.11877677809535636,0.12727459502924887,0.1076166180745334,0.36008789783637035,0.2436812464328096,3,0.2062994740159002,0.5
Oita,2016,1160000.0,1,298922.0,26139958000.0,0.2576913793103448,22534.446551724137,0.12107993799464077,0.08271837629587235,0.800859018390045,0.0,0.32501366211326205,0.34826657944223,0.15246551391233462,0.5103660950670371,0.4293163372546336,3,0.2062994740159002,0.5
Oita,2017,1152000.0,3,26399.0,1538245000.0,0.02291579861111111,1335.2821180555557,0.01076731197743883,0.004901490189650034,0.5751161723452274,0.4,0.1800719700877754,0.1929551166191857,0.15816071130077106,0.5294493741627436,0.3612022453909647,3,0.2062994740159002,0.5
Okayama,1961,1670454.0,1,2020.0,1117152.915610286,0.0012092520955380992,0.6687720318011068,0.0005681841943626273,2.4548966159742e-06,0.040917557816033776,0.0,0.012672996280863972,0.013579678581273102,0.002614432466947697,0.008250046232274662,0.010914862406773883,3,0.2062994740159002,0.5
Okayama,1965,1650198.8,1,1330.0,4037235.784136182,0.0008059634996704639,2.446514798178366,0.0003786933456105954,8.980550342100795e-06,0.09886950823481637,0.0,0.029925937812372325,0.03206697198742319,0.008248781654291245,0.027129437187723718,0.029598204587573455,3,0.2062994740159002,0.5
Okayama,1966,1645135.0,1,520.0,442436.7982614994,0.00031608348251055385,0.26893646920252706,0.00014851629327272418,9.871992200081724e-07,0.019031313368235454,0.0,0.005813355415761543,0.006229268617710279,0.007746354502278044,0.025445920899667344,0.015837594758688813,3,0.2062994740159002,0.5
Okayama,1972,1728481.8,1,500.0,841018571.4285715,0.00028927119741729417,486.56489841465003,0.0001359181620303253,0.0017860593233139117,0.4945557550749924,0.0,0.14846186923591895,0.15908348910691333,0.03677589117770482,0.12271713252106228,0.1409003108139878,3,0.2062994740159002,0.5
Okayama,1980,1859679.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029189044171278333,0.09729537643337549,0.048647688216687746,3,0.2062994740159002,0.5
Okayama,1982,1880199.6,1,3950.0,445341000.0,0.0021008407830743077,236.85836333546715,0.0009871097451223051,0.0008694484323027927,0.43720527318337193,0.0,0.13185255877659718,0.14128587499139886,0.0503684732349793,0.16826270703564014,0.1547742910135195,3,0.2062994740159002,0.5
Okayama,1983,1889376.2,1,1097.0,1310187000.0,0.0005806149140652878,693.4495099493685,0.0002728101265239592,0.002545481530887271,0.5228172597662069,0.0,0.15703614501842883,0.168271206566398,0.07237395781840561,0.2419979571596188,0.2051345818630084,3,0.2062994740159002,0.5
Okayama,1987,1918700.2,1,65090.0,94318133250.0,0.03392400751300281,49157.3062065663,0.0159396745719511,0.18044430526185087,0.8631801555928451,0.0,0.27011181887821933,0.2894368151048814,0.11316717454807435,0.3786865189370417,0.3340616670209615,3,0.2062994740159002,0.5
Okayama,1990,1924082.8,1,60400.0,9603335000.0,0.0313915804454985,4991.123562873698,0.0147497779090127,0.01832117935824758,0.6804264228751826,0.0,0.21445277139886368,0.22979567277686197,0.1340623399037787,0.4487013481058188,0.3392485104413404,3,0.2062994740159002,0.5
Okayama,1994,1942150.8,1,305.0,360618000.0,0.0001570423882635684,185.67971137977545,7.378858650363798e-05,0.0006815842670538581,0.417846205349225,0.0,0.12540551361532004,0.13437757965627806,0.13227644119382265,0.44271721775979234,0.2885473987080352,3,0.2062994740159002,0.5
Okayama,1998,1958000.0,1,378.0,5773120000.0,0.0001930541368743616,2948.4780388151175,9.070921574836797e-05,0.010823133168813682,0.6383786224919961,0.0,0.19157708319862266,0.20528335649426643,0.1445101324482181,0.4837094659042286,0.3444964111992475,3,0.2062994740159002,0.5
Okayama,1999,1959000.0,1,27598.0,9415846000.0,0.014087799897907096,4806.455334354262,0.0066193519654579374,0.01764330799444459,0.6774145873733104,0.0,0.20785792258781366,0.2227289992640339,0.1575787482340863,0.5274993515616855,0.3751141754128597,3,0.2062994740159002,0.5
Okayama,2000,1956000.0,1,7132.0,910827000.0,0.0036462167689161554,465.6579754601227,0.0017132265017049584,0.0017093151833514823,0.4910538459933635,0.0,0.1485154123492025,0.15914086293173874,0.15570898680820533,0.5212342168000844,0.34018753986591155,3,0.2062994740159002,0.5
Okayama,2003,1953000.0,1,2380.0,93787000.0,0.0012186379928315412,48.022017409114184,0.0005725942909105035,0.00017627694105627433,0.3110054315167868,0.0,0.09370244545867339,0.10040633354634819,0.14291706994225173,0.4783714847343419,0.28938890914034504,3,0.2062994740159002,0.5
Okayama,2004,1952000.0,2,265872.0,7141246000.0,0.1362049180327869,3658.4252049180327,0.06399780650059535,0.013429173512475726,0.6556120098567995,0.2,0.24148206750745657,0.25875876447972834,0.16325097709633196,0.5465056684792933,0.4026322164795108,3,0.2062994740159002,0.5
Okayama,2006,1955000.0,1,12548.0,3890153000.0,0.006418414322250639,1989.8480818414323,0.0030157827174578824,0.007304239845765632,0.60697120681188,0.0,0.18420240994578452,0.19738106644414843,0.16757324667305348,0.560988586459789,0.3791848264519687,3,0.2062994740159002,0.5
Okayama,2007,1953000.0,1,3620.0,0.0,0.0018535586277521761,0.0,0.0008709207281916063,0.0,0.0,0.0,0.0006096445097341244,0.0006532611789311463,0.13312874336696068,0.4455730836999078,0.22311317243941947,3,0.2062994740159002,0.5
Okayama,2009,1942000.0,1,4240.0,673459986.5501008,0.0021833161688980434,346.78681078789947,0.0010258619712477878,0.001272968556975906,0.4675617036018983,0.0,0.14098661446044294,0.1510734214864113,0.13474981804043082,0.4510049271144352,0.30103917430042326,3,0.2062994740159002,0.5
Okayama,2010,1945000.0,1,16700.0,0.0,0.00858611825192802,0.0,0.004034309057370799,0.0,0.0,0.0,0.002824016340159559,0.00302605898066401,0.1075335945405389,0.3598097053238605,0.18141788215226223,3,0.2062994740159002,0.5
Okayama,2011,1941000.0,1,22360.0,0.0,0.011519835136527563,0.0,0.005412757414594844,0.0,0.0,0.0,0.0037889301902163906,0.004060007042510772,0.08613112485311125,0.2880950175745198,0.14607751230851526,3,0.2062994740159002,0.5
