prefecture_norm,year,population_final
Aichi,1872,1210368.0
Aichi,1873,1217444.0
Aichi,1874,1217521.0
Aichi,1875,1234003.0
Aichi,1876,1244711.0
Aichi,1877,1250839.0
Aichi,1878,1267206.0
Aichi,1879,1295452.0
Aichi,1880,1303812.0
Aichi,1881,1317792.0
Aichi,1882,1332050.0
Aichi,1883,1354996.0
Aichi,1884,1370576.0
Aichi,1885,1373419.0
Aichi,1886,1386473.0
Aichi,1887,1404106.0
Aichi,1888,1429486.0
Aichi,1889,1444011.0
Aichi,1890,1456294.0
Aichi,1891,1473099.0
Aichi,1892,1483744.0
Aichi,1893,1497791.0
Aichi,1894,1512420.0
Aichi,1895,1529349.0
Aichi,1896,1553447.0
Aichi,1897,1577320.0
Aichi,1898,1592733.0
Aichi,1899,1639611.0
Aichi,1904,1752042.0
Aichi,1909,1886739.0
Aichi,1914,2073224.0
Aichi,1919,2140077.0
Aichi,1921,2089762.0
Aichi,1926,2319494.0
Aichi,1931,2567413.0
Aichi,1936,2862701.0
Aichi,1941,3166592.0
Aichi,1944,3280206.0
Aichi,1946,2888468.0
Aichi,1948,3122902.0
Aichi,1949,3226116.0
Aichi,1951,3390585.0
Aichi,1956,3769209.0
Aichi,1961,4206313.0
Aichi,1966,4798653.0
Aichi,1971,5386163.0
Aichi,1976,5923569.0
Aichi,1981,6221638.0
Aichi,1986,6455172.0
Aichi,1991,6690603.0
Aichi,1996,6897000.0
Aichi,1997,6932000.0
Aichi,1998,6974000.0
Aichi,1999,7008000.0
Aichi,2001,7087000.0
Aichi,2002,7123000.0
Aichi,2003,7158000.0
Aichi,2004,7192000.0
Aichi,2006,7308000.0
Aichi,2007,7360000.0
Aichi,2008,7403000.0
Aichi,2009,7418000.0
Aichi,2010,7411000.0
Aichi,2011,7416000.0
Aichi,2012,7427000.0
Aichi,2013,7443000.0
Aichi,2014,7455000.0
Aichi,2015,7483000.0
Aichi,2016,7507000.0
Aichi,2017,7525000.0
Aichi,2018,7537000.0
Aichi,2019,7552000.0
Aichi,2020,7542000.0
Aichi,2021,7517000.0
Aichi,2022,7495000.0
Aichi,2023,7477000.0
Aichi,2024,7460000.0
Akita,1872,582297.0
Akita,1873,581859.0
Akita,1874,596641.0
Akita,1875,604114.0
Akita,1876,609420.0
Akita,1877,613389.0
Akita,1878,616148.0
Akita,1879,621130.0
Akita,1880,618833.0
Akita,1881,625506.0
Akita,1882,628435.0
Akita,1883,633203.0
Akita,1884,640575.0
Akita,1885,639259.0
Akita,1886,644367.0
Akita,1887,654037.0
Akita,1888,662917.0
Akita,1889,682928.0
Akita,1890,690122.0
Akita,1891,697298.0
Akita,1892,703482.0
Akita,1893,712738.0
Akita,1894,720871.0
Akita,1895,726974.0
Akita,1896,737922.0
Akita,1897,748358.0
Akita,1898,757041.0
Akita,1899,781129.0
Akita,1904,837665.0
Akita,1909,892650.0
Akita,1914,943628.0
Akita,1919,977212.0
Akita,1921,898537.0
Akita,1926,936408.0
Akita,1931,987706.0
Akita,1936,1037744.0
Akita,1941,1052275.0
Akita,1944,1048769.0
Akita,1946,1203842.0
Akita,1948,1257398.0
Akita,1949,1283710.0
Akita,1951,1309031.0
Akita,1956,1348871.0
Akita,1961,1335580.0
Akita,1966,1279835.0
Akita,1971,1241376.0
Akita,1976,1232481.0
Akita,1981,1256745.0
Akita,1986,1254032.0
Akita,1991,1227478.0
Akita,1996,1210000.0
Akita,1997,1206000.0
Akita,1998,1201000.0
Akita,1999,1196000.0
Akita,2001,1184000.0
Akita,2002,1176000.0
Akita,2003,1167000.0
Akita,2004,1159000.0
Akita,2006,1134000.0
Akita,2007,1121000.0
Akita,2008,1108000.0
Akita,2009,1096000.0
Akita,2010,1086000.0
Akita,2011,1075000.0
Akita,2012,1063000.0
Akita,2013,1050000.0
Akita,2014,1037000.0
Akita,2015,1023000.0
Akita,2016,1010000.0
Akita,2017,996000.0
Akita,2018,981000.0
Akita,2019,966000.0
Akita,2020,960000.0
Akita,2021,945000.0
Akita,2022,930000.0
Akita,2023,914000.0
Akita,2024,897000.0
Aomori,1872,473244.0
Aomori,1873,473317.0
Aomori,1874,473098.0
Aomori,1875,484428.0
Aomori,1876,489245.0
Aomori,1877,462865.0
Aomori,1878,464985.0
Aomori,1879,468517.0
Aomori,1880,475413.0
Aomori,1881,484274.0
Aomori,1882,487687.0
Aomori,1883,488505.0
Aomori,1884,493137.0
Aomori,1885,495182.0
Aomori,1886,499549.0
Aomori,1887,515779.0
Aomori,1888,523226.0
Aomori,1889,530292.0
Aomori,1890,538110.0
Aomori,1891,545026.0
Aomori,1892,551389.0
Aomori,1893,559391.0
Aomori,1894,567002.0
Aomori,1895,574235.0
Aomori,1896,584459.0
Aomori,1897,589557.0
Aomori,1898,600294.0
Aomori,1899,617531.0
Aomori,1904,665691.0
Aomori,1909,721127.0
Aomori,1914,764485.0
Aomori,1919,797841.0
Aomori,1921,756454.0
Aomori,1926,812977.0
Aomori,1931,879914.0
Aomori,1936,967129.0
Aomori,1941,1000509.0
Aomori,1944,1009104.0
Aomori,1946,1086241.0
Aomori,1948,1180245.0
Aomori,1949,1218325.0
Aomori,1951,1282867.0
Aomori,1956,1382523.0
Aomori,1961,1426606.0
Aomori,1966,1416591.0
Aomori,1971,1427520.0
Aomori,1976,1468646.0
Aomori,1981,1523907.0
Aomori,1986,1524448.0
Aomori,1991,1482873.0
Aomori,1996,1483000.0
Aomori,1997,1480000.0
Aomori,1998,1478000.0
Aomori,1999,1475000.0
Aomori,2001,1474000.0
Aomori,2002,1469000.0
Aomori,2003,1462000.0
Aomori,2004,1452000.0
Aomori,2006,1423000.0
Aomori,2007,1407000.0
Aomori,2008,1392000.0
Aomori,2009,1379000.0
Aomori,2010,1373000.0
Aomori,2011,1363000.0
Aomori,2012,1350000.0
Aomori,2013,1335000.0
Aomori,2014,1321000.0
Aomori,2015,1308000.0
Aomori,2016,1293000.0
Aomori,2017,1278000.0
Aomori,2018,1263000.0
Aomori,2019,1246000.0
Aomori,2020,1238000.0
Aomori,2021,1221000.0
Aomori,2022,1204000.0
Aomori,2023,1184000.0
Aomori,2024,1165000.0
Chiba,1874,1043189.0
Chiba,1875,1055373.0
Chiba,1876,1061664.0
Chiba,1877,1071142.0
Chiba,1878,1078635.0
Chiba,1879,1099676.0
Chiba,1880,1103292.0
Chiba,1881,1108678.0
Chiba,1882,1117696.0
Chiba,1883,1124085.0
Chiba,1884,1113651.0
Chiba,1885,1118109.0
Chiba,1886,1125375.0
Chiba,1887,1141621.0
Chiba,1888,1159287.0
Chiba,1889,1172138.0
Chiba,1890,1184062.0
Chiba,1891,1191353.0
Chiba,1892,1196785.0
Chiba,1893,1205153.0
Chiba,1894,1215742.0
Chiba,1895,1221631.0
Chiba,1896,1230385.0
Chiba,1897,1239660.0
Chiba,1898,1245874.0
Chiba,1899,1275376.0
Chiba,1904,1316547.0
Chiba,1909,1358445.0
Chiba,1914,1401587.0
Chiba,1919,1395746.0
Chiba,1921,1336155.0
Chiba,1926,1399257.0
Chiba,1931,1470121.0
Chiba,1936,1546394.0
Chiba,1941,1588425.0
Chiba,1944,1659345.0
Chiba,1946,1987715.0
Chiba,1948,2112917.0
Chiba,1949,2140511.0
Chiba,1951,2139037.0
Chiba,1956,2205060.0
Chiba,1961,2306010.0
Chiba,1966,2701770.0
Chiba,1971,3366624.0
Chiba,1976,4149147.0
Chiba,1981,4735424.0
Chiba,1986,5148163.0
Chiba,1991,5555429.0
Chiba,1996,5824000.0
Chiba,1997,5852000.0
Chiba,1998,5887000.0
Chiba,1999,5920000.0
Chiba,2001,5968000.0
Chiba,2002,5994000.0
Chiba,2003,6024000.0
Chiba,2004,6039000.0
Chiba,2006,6074000.0
Chiba,2007,6098000.0
Chiba,2008,6122000.0
Chiba,2009,6139000.0
Chiba,2010,6216000.0
Chiba,2011,6214000.0
Chiba,2012,6195000.0
Chiba,2013,6192000.0
Chiba,2014,6197000.0
Chiba,2015,6223000.0
Chiba,2016,6236000.0
Chiba,2017,6246000.0
Chiba,2018,6255000.0
Chiba,2019,6259000.0
Chiba,2020,6284000.0
Chiba,2021,6275000.0
Chiba,2022,6266000.0
Chiba,2023,6257000.0
Chiba,2024,6251000.0
Ehime,1874,786408.0
Ehime,1875,791522.0
Ehime,1876,793214.0
Ehime,1877,1394091.0
Ehime,1878,1403693.0
Ehime,1879,1432627.0
Ehime,1880,1438895.0
Ehime,1881,1453472.0
Ehime,1882,1472680.0
Ehime,1883,1491614.0
Ehime,1884,1511820.0
Ehime,1885,1527562.0
Ehime,1886,1529375.0
Ehime,1887,1533988.0
Ehime,1888,1557257.0
Ehime,1889,906414.0
Ehime,1890,921708.0
Ehime,1891,926972.0
Ehime,1892,933510.0
Ehime,1893,940009.0
Ehime,1894,942632.0
Ehime,1895,945101.0
Ehime,1896,956166.0
Ehime,1897,964079.0
Ehime,1898,971955.0
Ehime,1899,995441.0
Ehime,1904,1034962.0
Ehime,1909,1057547.0
Ehime,1914,1097989.0
Ehime,1919,1128039.0
Ehime,1921,1046720.0
Ehime,1926,1096366.0
Ehime,1931,1142122.0
Ehime,1936,1164898.0
Ehime,1941,1178705.0
Ehime,1944,1186491.0
Ehime,1946,1371092.0
Ehime,1948,1453887.0
Ehime,1949,1481106.0
Ehime,1951,1521878.0
Ehime,1956,1540628.0
Ehime,1961,1500687.0
Ehime,1966,1446384.0
Ehime,1971,1418124.0
Ehime,1976,1465215.0
Ehime,1981,1506637.0
Ehime,1986,1529983.0
Ehime,1991,1515025.0
Ehime,1996,1505000.0
Ehime,1997,1504000.0
Ehime,1998,1502000.0
Ehime,1999,1497000.0
Ehime,2001,1491000.0
Ehime,2002,1486000.0
Ehime,2003,1483000.0
Ehime,2004,1477000.0
Ehime,2006,1460000.0
Ehime,2007,1452000.0
Ehime,2008,1444000.0
Ehime,2009,1436000.0
Ehime,2010,1431000.0
Ehime,2011,1423000.0
Ehime,2012,1415000.0
Ehime,2013,1405000.0
Ehime,2014,1395000.0
Ehime,2015,1385000.0
Ehime,2016,1375000.0
Ehime,2017,1364000.0
Ehime,2018,1352000.0
Ehime,2019,1339000.0
Ehime,2020,1335000.0
Ehime,2021,1321000.0
Ehime,2022,1306000.0
Ehime,2023,1291000.0
Ehime,2024,1276000.0
Fukui,1882,577717.0
Fukui,1883,582210.0
Fukui,1884,583065.0
Fukui,1885,591669.0
Fukui,1886,592331.0
Fukui,1887,585776.0
Fukui,1888,590548.0
Fukui,1889,596704.0
Fukui,1890,602342.0
Fukui,1891,603444.0
Fukui,1892,605014.0
Fukui,1893,607450.0
Fukui,1894,610550.0
Fukui,1895,613486.0
Fukui,1896,618203.0
Fukui,1897,619273.0
Fukui,1898,612620.0
Fukui,1899,621468.0
Fukui,1904,635881.0
Fukui,1909,630439.0
Fukui,1914,651513.0
Fukui,1919,636847.0
Fukui,1921,599155.0
Fukui,1926,597899.0
Fukui,1931,618144.0
Fukui,1936,646659.0
Fukui,1941,643904.0
Fukui,1944,621933.0
Fukui,1946,710279.5
Fukui,1948,726264.0
Fukui,1949,733374.0
Fukui,1951,752374.0
Fukui,1956,754055.0
Fukui,1961,752696.0
Fukui,1966,750557.0
Fukui,1971,744230.0
Fukui,1976,773599.0
Fukui,1981,794354.0
Fukui,1986,817633.0
Fukui,1991,823585.0
Fukui,1996,829000.0
Fukui,1997,829000.0
Fukui,1998,830000.0
Fukui,1999,831000.0
Fukui,2001,830000.0
Fukui,2002,828000.0
Fukui,2003,827000.0
Fukui,2004,825000.0
Fukui,2006,819000.0
Fukui,2007,816000.0
Fukui,2008,812000.0
Fukui,2009,808000.0
Fukui,2010,806000.0
Fukui,2011,803000.0
Fukui,2012,799000.0
Fukui,2013,795000.0
Fukui,2014,790000.0
Fukui,2015,787000.0
Fukui,2016,782000.0
Fukui,2017,779000.0
Fukui,2018,774000.0
Fukui,2019,768000.0
Fukui,2020,767000.0
Fukui,2021,760000.0
Fukui,2022,753000.0
Fukui,2023,744000.0
Fukui,2024,739000.0
Fukuoka,1872,1341006.0
Fukuoka,1873,1352522.0
Fukuoka,1874,1367209.0
Fukuoka,1875,1377028.0
Fukuoka,1876,1395619.0
Fukuoka,1877,1064050.0
Fukuoka,1878,1070244.0
Fukuoka,1879,1087604.0
Fukuoka,1880,1097215.0
Fukuoka,1881,1109475.0
Fukuoka,1882,1118652.0
Fukuoka,1883,1128289.0
Fukuoka,1884,1135496.0
Fukuoka,1885,1139986.0
Fukuoka,1886,1148328.0
Fukuoka,1887,1159294.0
Fukuoka,1888,1188877.0
Fukuoka,1889,1209295.0
Fukuoka,1890,1224551.0
Fukuoka,1891,1236015.0
Fukuoka,1892,1244912.0
Fukuoka,1893,1258058.0
Fukuoka,1894,1275050.0
Fukuoka,1895,1285082.0
Fukuoka,1896,1313777.0
Fukuoka,1897,1333423.0
Fukuoka,1898,1357777.0
Fukuoka,1899,1425625.0
Fukuoka,1904,1571158.0
Fukuoka,1909,1721084.0
Fukuoka,1914,1926417.0
Fukuoka,1919,2112596.0
Fukuoka,1921,2188249.0
Fukuoka,1926,2301668.0
Fukuoka,1931,2527119.0
Fukuoka,1936,2755804.0
Fukuoka,1941,3094132.0
Fukuoka,1944,3066472.0
Fukuoka,1946,2826749.5
Fukuoka,1948,3178134.0
Fukuoka,1949,3312577.0
Fukuoka,1951,3530169.0
Fukuoka,1956,3859764.0
Fukuoka,1961,4006679.0
Fukuoka,1966,3964611.0
Fukuoka,1971,4027416.0
Fukuoka,1976,4292963.0
Fukuoka,1981,4553461.0
Fukuoka,1986,4719259.0
Fukuoka,1991,4811050.0
Fukuoka,1996,4952000.0
Fukuoka,1997,4970000.0
Fukuoka,1998,4988000.0
Fukuoka,1999,5000000.0
Fukuoka,2001,5032000.0
Fukuoka,2002,5043000.0
Fukuoka,2003,5051000.0
Fukuoka,2004,5058000.0
Fukuoka,2006,5054000.0
Fukuoka,2007,5056000.0
Fukuoka,2008,5054000.0
Fukuoka,2009,5053000.0
Fukuoka,2010,5072000.0
Fukuoka,2011,5079000.0
Fukuoka,2012,5085000.0
Fukuoka,2013,5090000.0
Fukuoka,2014,5091000.0
Fukuoka,2015,5102000.0
Fukuoka,2016,5104000.0
Fukuoka,2017,5107000.0
Fukuoka,2018,5107000.0
Fukuoka,2019,5104000.0
Fukuoka,2020,5135000.0
Fukuoka,2021,5124000.0
Fukuoka,2022,5116000.0
Fukuoka,2023,5103000.0
Fukuoka,2024,5092000.0
Fukushima,1872,782169.0
Fukushima,1873,1219348.0
Fukushima,1874,1228469.0
Fukushima,1875,1246544.0
Fukushima,1876,1258577.0
Fukushima,1877,765115.0
Fukushima,1878,774707.0
Fukushima,1879,804866.0
Fukushima,1880,808937.0
Fukushima,1881,823120.0
Fukushima,1882,829990.0
Fukushima,1883,840241.0
Fukushima,1884,857833.0
Fukushima,1885,861428.0
Fukushima,1886,855079.0
Fukushima,1887,870822.0
Fukushima,1888,893954.0
Fukushima,1889,913459.0
Fukushima,1890,934449.0
Fukushima,1891,952489.0
Fukushima,1892,964578.0
Fukushima,1893,980310.0
Fukushima,1894,994825.0
Fukushima,1895,1005381.0
Fukushima,1896,1022780.0
Fukushima,1897,1041294.0
Fukushima,1898,1061013.0
Fukushima,1899,1098002.0
Fukushima,1904,1175224.0
Fukushima,1909,1234281.0
Fukushima,1914,1303501.0
Fukushima,1919,1389609.0
Fukushima,1921,1362750.0
Fukushima,1926,1437596.0
Fukushima,1931,1508150.0
Fukushima,1936,1581563.0
Fukushima,1941,1625521.0
Fukushima,1944,1599392.0
Fukushima,1946,1938051.0
Fukushima,1948,1992460.0
Fukushima,1949,2026482.0
Fukushima,1951,2062394.0
Fukushima,1956,2095237.0
Fukushima,1961,2051137.0
Fukushima,1966,1983754.0
Fukushima,1971,1946077.0
Fukushima,1976,1970616.0
Fukushima,1981,2035272.0
Fukushima,1986,2080304.0
Fukushima,1991,2104058.0
Fukushima,1996,2136000.0
Fukushima,1997,2137000.0
Fukushima,1998,2137000.0
Fukushima,1999,2135000.0
Fukushima,2001,2125000.0
Fukushima,2002,2120000.0
Fukushima,2003,2113000.0
Fukushima,2004,2106000.0
Fukushima,2006,2080000.0
Fukushima,2007,2067000.0
Fukushima,2008,2052000.0
Fukushima,2009,2040000.0
Fukushima,2010,2029000.0
Fukushima,2011,1990000.0
Fukushima,2012,1962000.0
Fukushima,2013,1946000.0
Fukushima,2014,1935000.0
Fukushima,2015,1914000.0
Fukushima,2016,1901000.0
Fukushima,2017,1882000.0
Fukushima,2018,1864000.0
Fukushima,2019,1846000.0
Fukushima,2020,1833000.0
Fukushima,2021,1812000.0
Fukushima,2022,1790000.0
Fukushima,2023,1767000.0
Fukushima,2024,1743000.0
Gifu,1872,660896.0
Gifu,1873,668148.0
Gifu,1874,672627.0
Gifu,1875,683050.0
Gifu,1876,692218.0
Gifu,1877,806158.0
Gifu,1878,818984.0
Gifu,1879,831887.0
Gifu,1880,839613.0
Gifu,1881,849221.0
Gifu,1882,855575.0
Gifu,1883,868333.0
Gifu,1884,873020.0
Gifu,1885,880277.0
Gifu,1886,884848.0
Gifu,1887,889739.0
Gifu,1888,899311.0
Gifu,1889,909226.0
Gifu,1890,918456.0
Gifu,1891,932658.0
Gifu,1892,930604.0
Gifu,1893,936219.0
Gifu,1894,941523.0
Gifu,1895,949235.0
Gifu,1896,960062.0
Gifu,1897,960502.0
Gifu,1898,960713.0
Gifu,1899,977922.0
Gifu,1904,1020765.0
Gifu,1909,1031156.0
Gifu,1914,1094961.0
Gifu,1919,1120482.0
Gifu,1921,1070407.0
Gifu,1926,1132557.0
Gifu,1931,1178405.0
Gifu,1936,1225799.0
Gifu,1941,1265024.0
Gifu,1944,1266008.0
Gifu,1946,1481324.5
Gifu,1948,1493644.0
Gifu,1949,1524812.0
Gifu,1951,1544538.0
Gifu,1956,1583605.0
Gifu,1961,1638399.0
Gifu,1966,1700365.0
Gifu,1971,1758954.0
Gifu,1976,1867978.0
Gifu,1981,1960107.0
Gifu,1986,2028536.0
Gifu,1991,2066569.0
Gifu,1996,2107000.0
Gifu,1997,2111000.0
Gifu,1998,2115000.0
Gifu,1999,2118000.0
Gifu,2001,2111000.0
Gifu,2002,2111000.0
Gifu,2003,2111000.0
Gifu,2004,2110000.0
Gifu,2006,2105000.0
Gifu,2007,2104000.0
Gifu,2008,2100000.0
Gifu,2009,2092000.0
Gifu,2010,2081000.0
Gifu,2011,2071000.0
Gifu,2012,2061000.0
Gifu,2013,2051000.0
Gifu,2014,2041000.0
Gifu,2015,2032000.0
Gifu,2016,2022000.0
Gifu,2017,2008000.0
Gifu,2018,1997000.0
Gifu,2019,1987000.0
Gifu,2020,1979000.0
Gifu,2021,1961000.0
Gifu,2022,1946000.0
Gifu,2023,1931000.0
Gifu,2024,1916000.0
Gunma,1872,382697.0
Gunma,1873,384796.0
Gunma,1877,547991.0
Gunma,1878,554888.0
Gunma,1879,573984.0
Gunma,1880,581556.0
Gunma,1881,593625.0
Gunma,1882,604182.0
Gunma,1883,613410.0
Gunma,1884,636082.0
Gunma,1885,640871.0
Gunma,1886,648329.0
Gunma,1887,667931.0
Gunma,1888,690880.0
Gunma,1889,718215.0
Gunma,1890,722865.0
Gunma,1891,738061.0
Gunma,1892,749030.0
Gunma,1893,759617.0
Gunma,1894,766687.0
Gunma,1895,778729.0
Gunma,1896,792575.0
Gunma,1897,797870.0
Gunma,1898,806277.0
Gunma,1899,830223.0
Gunma,1904,904046.0
Gunma,1909,961026.0
Gunma,1914,1020853.0
Gunma,1919,1082141.0
Gunma,1921,1052610.0
Gunma,1926,1118858.0
Gunma,1931,1186080.0
Gunma,1936,1242453.0
Gunma,1941,1299027.0
Gunma,1944,1319517.0
Gunma,1946,1535358.0
Gunma,1948,1572787.0
Gunma,1949,1608894.0
Gunma,1951,1601380.0
Gunma,1956,1613549.0
Gunma,1961,1578476.0
Gunma,1966,1605584.0
Gunma,1971,1658909.0
Gunma,1976,1756480.0
Gunma,1981,1848562.0
Gunma,1986,1921259.0
Gunma,1991,1966265.0
Gunma,1996,2011000.0
Gunma,1997,2018000.0
Gunma,1998,2025000.0
Gunma,1999,2030000.0
Gunma,2001,2031000.0
Gunma,2002,2032000.0
Gunma,2003,2034000.0
Gunma,2004,2033000.0
Gunma,2006,2021000.0
Gunma,2007,2016000.0
Gunma,2008,2012000.0
Gunma,2009,2007000.0
Gunma,2010,2008000.0
Gunma,2011,2001000.0
Gunma,2012,1992000.0
Gunma,2013,1984000.0
Gunma,2014,1976000.0
Gunma,2015,1973000.0
Gunma,2016,1967000.0
Gunma,2017,1960000.0
Gunma,2018,1952000.0
Gunma,2019,1942000.0
Gunma,2020,1939000.0
Gunma,2021,1927000.0
Gunma,2022,1913000.0
Gunma,2023,1902000.0
Gunma,2024,1890000.0
Hiroshima,1872,919047.0
Hiroshima,1873,925962.0
Hiroshima,1874,941978.0
Hiroshima,1875,942827.0
Hiroshima,1876,964337.0
Hiroshima,1877,1190069.0
Hiroshima,1878,1197835.0
Hiroshima,1879,1207947.0
Hiroshima,1880,1213152.0
Hiroshima,1881,1225057.0
Hiroshima,1882,1243032.0
Hiroshima,1883,1252811.0
Hiroshima,1884,1259148.0
Hiroshima,1885,1272105.0
Hiroshima,1886,1272876.0
Hiroshima,1887,1276461.0
Hiroshima,1888,1278537.0
Hiroshima,1889,1289109.0
Hiroshima,1890,1303457.0
Hiroshima,1891,1319507.0
Hiroshima,1892,1324538.0
Hiroshima,1893,1336145.0
Hiroshima,1894,1342484.0
Hiroshima,1895,1346327.0
Hiroshima,1896,1367820.0
Hiroshima,1897,1388193.0
Hiroshima,1898,1405674.0
Hiroshima,1899,1449622.0
Hiroshima,1904,1508713.0
Hiroshima,1909,1598755.0
Hiroshima,1914,1691699.0
Hiroshima,1919,1687926.0
Hiroshima,1921,1541905.0
Hiroshima,1926,1617680.0
Hiroshima,1931,1692136.0
Hiroshima,1936,1804916.0
Hiroshima,1941,1869504.0
Hiroshima,1944,1962950.0
Hiroshima,1946,1893450.5
Hiroshima,1948,2011498.0
Hiroshima,1949,2045923.0
Hiroshima,1951,2081967.0
Hiroshima,1956,2149044.0
Hiroshima,1961,2184043.0
Hiroshima,1966,2281146.0
Hiroshima,1971,2436135.0
Hiroshima,1976,2646324.0
Hiroshima,1981,2739161.0
Hiroshima,1986,2819200.0
Hiroshima,1991,2849847.0
Hiroshima,1996,2882000.0
Hiroshima,1997,2883000.0
Hiroshima,1998,2884000.0
Hiroshima,1999,2883000.0
Hiroshima,2001,2879000.0
Hiroshima,2002,2878000.0
Hiroshima,2003,2878000.0
Hiroshima,2004,2878000.0
Hiroshima,2006,2875000.0
Hiroshima,2007,2873000.0
Hiroshima,2008,2869000.0
Hiroshima,2009,2863000.0
Hiroshima,2010,2861000.0
Hiroshima,2011,2855000.0
Hiroshima,2012,2848000.0
Hiroshima,2013,2840000.0
Hiroshima,2014,2833000.0
Hiroshima,2015,2844000.0
Hiroshima,2016,2837000.0
Hiroshima,2017,2829000.0
Hiroshima,2018,2817000.0
Hiroshima,2019,2804000.0
Hiroshima,2020,2800000.0
Hiroshima,2021,2780000.0
Hiroshima,2022,2760000.0
Hiroshima,2023,2738000.0
Hiroshima,2024,2714000.0
Hokkaido,1872,327344.0
Hokkaido,1873,330527.0
Hokkaido,1874,354550.0
Hokkaido,1875,356910.0
Hokkaido,1876,149554.0
Hokkaido,1877,150667.0
Hokkaido,1878,151735.0
Hokkaido,1879,158615.0
Hokkaido,1880,163355.0
Hokkaido,1881,168084.0
Hokkaido,1882,177901.0
Hokkaido,1883,122705.0
Hokkaido,1884,249875.0
Hokkaido,1885,273340.0
Hokkaido,1886,284040.0
Hokkaido,1887,309121.0
Hokkaido,1888,326614.0
Hokkaido,1889,347950.0
Hokkaido,1890,378188.0
Hokkaido,1891,414430.0
Hokkaido,1892,452152.0
Hokkaido,1893,493024.0
Hokkaido,1894,537953.0
Hokkaido,1895,594143.0
Hokkaido,1896,647883.0
Hokkaido,1897,698144.0
Hokkaido,1898,755837.0
Hokkaido,1899,859534.0
Hokkaido,1904,1089503.0
Hokkaido,1909,1459424.0
Hokkaido,1914,1817705.0
Hokkaido,1919,2177700.0
Hokkaido,1921,2359183.0
Hokkaido,1926,2498679.0
Hokkaido,1931,2812335.0
Hokkaido,1936,3068282.0
Hokkaido,1941,3272718.0
Hokkaido,1944,3256157.0
Hokkaido,1946,3503201.0
Hokkaido,1948,3852821.0
Hokkaido,1949,4021050.0
Hokkaido,1951,4295567.0
Hokkaido,1956,4773087.0
Hokkaido,1961,5039206.0
Hokkaido,1966,5171800.0
Hokkaido,1971,5184287.0
Hokkaido,1976,5338206.0
Hokkaido,1981,5575989.0
Hokkaido,1986,5679439.0
Hokkaido,1991,5643647.0
Hokkaido,1996,5699000.0
Hokkaido,1997,5702000.0
Hokkaido,1998,5700000.0
Hokkaido,1999,5695000.0
Hokkaido,2001,5679000.0
Hokkaido,2002,5670000.0
Hokkaido,2003,5659000.0
Hokkaido,2004,5644000.0
Hokkaido,2006,5601000.0
Hokkaido,2007,5570000.0
Hokkaido,2008,5535000.0
Hokkaido,2009,5507000.0
Hokkaido,2010,5506000.0
Hokkaido,2011,5486000.0
Hokkaido,2012,5460000.0
Hokkaido,2013,5431000.0
Hokkaido,2014,5400000.0
Hokkaido,2015,5382000.0
Hokkaido,2016,5352000.0
Hokkaido,2017,5320000.0
Hokkaido,2018,5286000.0
Hokkaido,2019,5250000.0
Hokkaido,2020,5225000.0
Hokkaido,2021,5183000.0
Hokkaido,2022,5140000.0
Hokkaido,2023,5092000.0
Hokkaido,2024,5043000.0
Hyogo,1872,834350.0
Hyogo,1873,839634.0
Hyogo,1874,839458.0
Hyogo,1875,852422.0
Hyogo,1876,863784.0
Hyogo,1877,1343758.0
Hyogo,1878,1357377.0
Hyogo,1879,1370720.0
Hyogo,1880,1391928.0
Hyogo,1881,1406613.0
Hyogo,1882,1419421.0
Hyogo,1883,1433355.0
Hyogo,1884,1448199.0
Hyogo,1885,1458647.0
Hyogo,1886,1466102.0
Hyogo,1887,1480685.0
Hyogo,1888,1499704.0
Hyogo,1889,1521817.0
Hyogo,1890,1541731.0
Hyogo,1891,1551367.0
Hyogo,1892,1562323.0
Hyogo,1893,1576970.0
Hyogo,1894,1581525.0
Hyogo,1895,1595428.0
Hyogo,1896,1610829.0
Hyogo,1897,1631241.0
Hyogo,1898,1652366.0
Hyogo,1899,1717634.0
Hyogo,1904,1833957.0
Hyogo,1909,1982983.0
Hyogo,1914,2143791.0
Hyogo,1919,2321053.0
Hyogo,1921,2301799.0
Hyogo,1926,2454679.0
Hyogo,1931,2646301.0
Hyogo,1936,2923249.0
Hyogo,1941,3221232.0
Hyogo,1944,3224376.0
Hyogo,1946,2824042.0
Hyogo,1948,3057444.0
Hyogo,1949,3156888.0
Hyogo,1951,3309935.0
Hyogo,1956,3620947.0
Hyogo,1961,3906487.0
Hyogo,1966,4309944.0
Hyogo,1971,4667928.0
Hyogo,1976,4992140.0
Hyogo,1981,5144892.0
Hyogo,1986,5278050.0
Hyogo,1991,5405040.0
Hyogo,1996,5410000.0
Hyogo,1997,5433000.0
Hyogo,1998,5461000.0
Hyogo,1999,5484000.0
Hyogo,2001,5571000.0
Hyogo,2002,5578000.0
Hyogo,2003,5585000.0
Hyogo,2004,5587000.0
Hyogo,2006,5590000.0
Hyogo,2007,5589000.0
Hyogo,2008,5586000.0
Hyogo,2009,5583000.0
Hyogo,2010,5588000.0
Hyogo,2011,5582000.0
Hyogo,2012,5571000.0
Hyogo,2013,5558000.0
Hyogo,2014,5541000.0
Hyogo,2015,5535000.0
Hyogo,2016,5520000.0
Hyogo,2017,5503000.0
Hyogo,2018,5484000.0
Hyogo,2019,5466000.0
Hyogo,2020,5465000.0
