prefecture_norm,year,population_final,is_observed,is_interpolated
Nagano,1930,1699537.8,False,True
Nagano,1931,1717118.0,True,False
Nagano,1932,1716494.4,False,True
Nagano,1933,1715870.8,False,True
Nagano,1934,1715247.2,False,True
Nagano,1935,1714623.6,False,True
Nagano,1936,1714000.0,True,False
Nagano,1937,1713345.8,False,True
Nagano,1938,1712691.6,False,True
Nagano,1939,1712037.4,False,True
Nagano,1940,1711383.2,False,True
Nagano,1941,1710729.0,True,False
Nagano,1942,1690656.3333333333,False,True
Nagano,1943,1670583.6666666667,False,True
Nagano,1944,1650511.0,True,False
Nagano,1945,1862680.0,False,True
Nagano,1946,2074849.0,True,False
Nagano,1947,2067429.5,False,True
Nagano,1948,2060010.0,True,False
Nagano,1949,2079682.0,True,False
Nagano,1950,2070256.5,False,True
Nagano,1951,2060831.0,True,False
Nagano,1952,2052923.2,False,True
Nagano,1953,2045015.4,False,True
Nagano,1954,2037107.6,False,True
Nagano,1955,2029199.8,False,True
Nagano,1956,2021292.0,True,False
Nagano,1957,2013320.2,False,True
Nagano,1958,2005348.4,False,True
Nagano,1959,1997376.6,False,True
Nagano,1960,1989404.8,False,True
Nagano,1961,1981433.0,True,False
Nagano,1962,1976747.8,False,True
Nagano,1963,1972062.6,False,True
Nagano,1964,1967377.4,False,True
Nagano,1965,1962692.2,False,True
Nagano,1966,1958007.0,True,False
Nagano,1967,1957789.0,False,True
Nagano,1968,1957571.0,False,True
Nagano,1969,1957353.0,False,True
Nagano,1970,1957135.0,False,True
Nagano,1971,1956917.0,True,False
Nagano,1972,1969046.4,False,True
Nagano,1973,1981175.8,False,True
Nagano,1974,1993305.2,False,True
Nagano,1975,2005434.6,False,True
Nagano,1976,2017564.0,True,False
Nagano,1977,2030838.0,False,True
Nagano,1978,2044112.0,False,True
Nagano,1979,2057386.0,False,True
Nagano,1980,2070660.0,False,True
Nagano,1981,2083934.0,True,False
Nagano,1982,2094532.6,False,True
Nagano,1983,2105131.2,False,True
Nagano,1984,2115729.8,False,True
Nagano,1985,2126328.4,False,True
Nagano,1986,2136927.0,True,False
Nagano,1987,2140867.0,False,True
Nagano,1988,2144807.0,False,True
Nagano,1989,2148747.0,False,True
Nagano,1990,2152687.0,False,True
Nagano,1991,2156627.0,True,False
Nagano,1992,2166501.6,False,True
Nagano,1993,2176376.2,False,True
Nagano,1994,2186250.8,False,True
Nagano,1995,2196125.4,False,True
Nagano,1996,2206000.0,True,False
Nagano,1997,2213000.0,True,False
Nagano,1998,2220000.0,True,False
Nagano,1999,2223000.0,True,False
Nagano,2000,2223000.0,False,True
Nagano,2001,2223000.0,True,False
Nagano,2002,2217000.0,True,False
Nagano,2003,2215000.0,True,False
Nagano,2004,2211000.0,True,False
Nagano,2005,2200000.0,False,True
Nagano,2006,2189000.0,True,False
Nagano,2007,2180000.0,True,False
Nagano,2008,2171000.0,True,False
Nagano,2009,2159000.0,True,False
Nagano,2010,2152000.0,True,False
Nagano,2011,2142000.0,True,False
Nagano,2012,2132000.0,True,False
Nagano,2013,2122000.0,True,False
Nagano,2014,2109000.0,True,False
Nagano,2015,2099000.0,True,False
Nagano,2016,2088000.0,True,False
Nagano,2017,2076000.0,True,False
Nagano,2018,2063000.0,True,False
Nagano,2019,2049000.0,True,False
Nagano,2020,2048000.0,True,False
Nagano,2021,2033000.0,True,False
Nagano,2022,2020000.0,True,False
Nagano,2023,2004000.0,True,False
Nagano,2024,1987000.0,True,False
Nagasaki,1872,630487.0,True,False
Nagasaki,1873,665123.0,True,False
Nagasaki,1874,668482.0,True,False
Nagasaki,1875,668974.0,True,False
Nagasaki,1876,672278.0,True,False
Nagasaki,1877,1167367.0,True,False
Nagasaki,1878,1173263.0,True,False
Nagasaki,1879,1192134.0,True,False
Nagasaki,1880,1190335.0,True,False
Nagasaki,1881,1196065.0,True,False
Nagasaki,1882,1204449.0,True,False
Nagasaki,1883,1212157.0,True,False
Nagasaki,1884,707604.0,True,False
Nagasaki,1885,712631.0,True,False
Nagasaki,1886,719082.0,True,False
Nagasaki,1887,729042.0,True,False
Nagasaki,1888,739825.0,True,False
Nagasaki,1889,752402.0,True,False
Nagasaki,1890,762812.0,True,False
Nagasaki,1891,773095.0,True,False
Nagasaki,1892,776779.0,True,False
Nagasaki,1893,786416.0,True,False
Nagasaki,1894,795461.0,True,False
Nagasaki,1895,803713.0,True,False
Nagasaki,1896,820338.0,True,False
Nagasaki,1897,832616.0,True,False
Nagasaki,1898,845441.0,True,False
Nagasaki,1899,902455.0,True,False
Nagasaki,1900,925036.8,False,True
Nagasaki,1901,947618.6,False,True
Nagasaki,1902,970200.4,False,True
Nagasaki,1903,992782.2,False,True
Nagasaki,1904,1015364.0,True,False
Nagasaki,1905,1033009.2,False,True
Nagasaki,1906,1050654.4,False,True
Nagasaki,1907,1068299.6,False,True
Nagasaki,1908,1085944.8,False,True
Nagasaki,1909,1103590.0,True,False
Nagasaki,1910,1109812.0,False,True
Nagasaki,1911,1116034.0,False,True
Nagasaki,1912,1122256.0,False,True
Nagasaki,1913,1128478.0,False,True
Nagasaki,1914,1134700.0,True,False
Nagasaki,1915,1153809.8,False,True
Nagasaki,1916,1172919.6,False,True
Nagasaki,1917,1192029.4,False,True
Nagasaki,1918,1211139.2,False,True
Nagasaki,1919,1230249.0,True,False
Nagasaki,1920,1183215.5,False,True
Nagasaki,1921,1136182.0,True,False
Nagasaki,1922,1141734.6,False,True
Nagasaki,1923,1147287.2,False,True
Nagasaki,1924,1152839.8,False,True
Nagasaki,1925,1158392.4,False,True
Nagasaki,1926,1163945.0,True,False
Nagasaki,1927,1177828.4,False,True
Nagasaki,1928,1191711.8,False,True
Nagasaki,1929,1205595.2,False,True
Nagasaki,1930,1219478.6,False,True
Nagasaki,1931,1233362.0,True,False
Nagasaki,1932,1246066.2,False,True
Nagasaki,1933,1258770.4,False,True
Nagasaki,1934,1271474.6,False,True
Nagasaki,1935,1284178.8,False,True
Nagasaki,1936,1296883.0,True,False
Nagasaki,1937,1311519.0,False,True
Nagasaki,1938,1326155.0,False,True
Nagasaki,1939,1340791.0,False,True
Nagasaki,1940,1355427.0,False,True
Nagasaki,1941,1370063.0,True,False
Nagasaki,1942,1410338.6666666667,False,True
Nagasaki,1943,1450614.3333333333,False,True
Nagasaki,1944,1490890.0,True,False
Nagasaki,1945,1429586.5,False,True
Nagasaki,1946,1368283.0,True,False
Nagasaki,1947,1449978.5,False,True
Nagasaki,1948,1531674.0,True,False
Nagasaki,1949,1565558.0,True,False
Nagasaki,1950,1605525.0,False,True
Nagasaki,1951,1645492.0,True,False
Nagasaki,1952,1665912.8,False,True
Nagasaki,1953,1686333.6,False,True
Nagasaki,1954,1706754.4,False,True
Nagasaki,1955,1727175.2,False,True
Nagasaki,1956,1747596.0,True,False
Nagasaki,1957,1750161.0,False,True
Nagasaki,1958,1752726.0,False,True
Nagasaki,1959,1755291.0,False,True
Nagasaki,1960,1757856.0,False,True
Nagasaki,1961,1760421.0,True,False
Nagasaki,1962,1736585.8,False,True
Nagasaki,1963,1712750.6,False,True
Nagasaki,1964,1688915.4,False,True
Nagasaki,1965,1665080.2,False,True
Nagasaki,1966,1641245.0,True,False
Nagasaki,1967,1627045.0,False,True
Nagasaki,1968,1612845.0,False,True
Nagasaki,1969,1598645.0,False,True
Nagasaki,1970,1584445.0,False,True
Nagasaki,1971,1570245.0,True,False
Nagasaki,1972,1570578.4,False,True
Nagasaki,1973,1570911.8,False,True
Nagasaki,1974,1571245.2,False,True
Nagasaki,1975,1571578.6,False,True
Nagasaki,1976,1571912.0,True,False
Nagasaki,1977,1575642.4,False,True
Nagasaki,1978,1579372.8,False,True
Nagasaki,1979,1583103.2,False,True
Nagasaki,1980,1586833.6,False,True
Nagasaki,1981,1590564.0,True,False
Nagasaki,1982,1591244.8,False,True
Nagasaki,1983,1591925.6,False,True
Nagasaki,1984,1592606.4,False,True
Nagasaki,1985,1593287.2,False,True
Nagasaki,1986,1593968.0,True,False
Nagasaki,1987,1587766.2,False,True
Nagasaki,1988,1581564.4,False,True
Nagasaki,1989,1575362.6,False,True
Nagasaki,1990,1569160.8,False,True
Nagasaki,1991,1562959.0,True,False
Nagasaki,1992,1558567.2,False,True
Nagasaki,1993,1554175.4,False,True
Nagasaki,1994,1549783.6,False,True
Nagasaki,1995,1545391.8,False,True
Nagasaki,1996,1541000.0,True,False
Nagasaki,1997,1536000.0,True,False
Nagasaki,1998,1530000.0,True,False
Nagasaki,1999,1525000.0,True,False
Nagasaki,2000,1519000.0,False,True
Nagasaki,2001,1513000.0,True,False
Nagasaki,2002,1507000.0,True,False
Nagasaki,2003,1501000.0,True,False
Nagasaki,2004,1495000.0,True,False
Nagasaki,2005,1480500.0,False,True
Nagasaki,2006,1466000.0,True,False
Nagasaki,2007,1453000.0,True,False
Nagasaki,2008,1440000.0,True,False
Nagasaki,2009,1430000.0,True,False
Nagasaki,2010,1427000.0,True,False
Nagasaki,2011,1417000.0,True,False
Nagasaki,2012,1408000.0,True,False
Nagasaki,2013,1397000.0,True,False
Nagasaki,2014,1386000.0,True,False
Nagasaki,2015,1377000.0,True,False
Nagasaki,2016,1367000.0,True,False
Nagasaki,2017,1354000.0,True,False
Nagasaki,2018,1341000.0,True,False
Nagasaki,2019,1327000.0,True,False
Nagasaki,2020,1312000.0,True,False
Nagasaki,2021,1297000.0,True,False
Nagasaki,2022,1283000.0,True,False
Nagasaki,2023,1267000.0,True,False
Nagasaki,2024,1252000.0,True,False
Nara,1872,418326.0,True,False
Nara,1873,423004.0,True,False
Nara,1874,427635.0,True,False
Nara,1875,430734.0,True,False
Nara,1876,433938.0,True,False
Nara,1877,438544.25,False,True
Nara,1878,443150.5,False,True
Nara,1879,447756.75,False,True
Nara,1880,452363.0,False,True
Nara,1881,456969.25,False,True
Nara,1882,461575.5,False,True
Nara,1883,466181.75,False,True
Nara,1884,470788.0,False,True
Nara,1885,475394.25,False,True
Nara,1886,480000.5,False,True
Nara,1887,484606.75,False,True
Nara,1888,489213.0,True,False
Nara,1889,496431.0,True,False
Nara,1890,498871.0,True,False
Nara,1891,500742.0,True,False
Nara,1892,502033.0,True,False
Nara,1893,506304.0,True,False
Nara,1894,508963.0,True,False
Nara,1895,512181.0,True,False
Nara,1896,518025.0,True,False
Nara,1897,521918.0,True,False
Nara,1898,524562.0,True,False
Nara,1899,535619.0,True,False
Nara,1900,540158.0,False,True
Nara,1901,544697.0,False,True
Nara,1902,549236.0,False,True
Nara,1903,553775.0,False,True
Nara,1904,558314.0,True,False
Nara,1905,560605.6,False,True
Nara,1906,562897.2,False,True
Nara,1907,565188.8,False,True
Nara,1908,567480.4,False,True
Nara,1909,569772.0,True,False
Nara,1910,575959.8,False,True
Nara,1911,582147.6,False,True
Nara,1912,588335.4,False,True
Nara,1913,594523.2,False,True
Nara,1914,600711.0,True,False
Nara,1915,599465.2,False,True
Nara,1916,598219.4,False,True
Nara,1917,596973.6,False,True
Nara,1918,595727.8,False,True
Nara,1919,594482.0,True,False
Nara,1920,579544.5,False,True
Nara,1921,564607.0,True,False
Nara,1922,568451.2,False,True
Nara,1923,572295.4,False,True
Nara,1924,576139.6,False,True
Nara,1925,579983.8,False,True
Nara,1926,583828.0,True,False
Nara,1927,586307.4,False,True
Nara,1928,588786.8,False,True
Nara,1929,591266.2,False,True
Nara,1930,593745.6,False,True
Nara,1931,596225.0,True,False
Nara,1932,601074.2,False,True
Nara,1933,605923.4,False,True
Nara,1934,610772.6,False,True
Nara,1935,615621.8,False,True
Nara,1936,620471.0,True,False
Nara,1937,620478.6,False,True
Nara,1938,620486.2,False,True
Nara,1939,620493.8,False,True
Nara,1940,620501.4,False,True
Nara,1941,620509.0,True,False
Nara,1942,615935.6666666666,False,True
Nara,1943,611362.3333333334,False,True
Nara,1944,606789.0,True,False
Nara,1945,684411.0,False,True
Nara,1946,762033.0,True,False
Nara,1947,770984.0,False,True
Nara,1948,779935.0,True,False
Nara,1949,778677.0,True,False
Nara,1950,771280.0,False,True
Nara,1951,763883.0,True,False
Nara,1952,766478.6,False,True
Nara,1953,769074.2,False,True
Nara,1954,771669.8,False,True
Nara,1955,774265.4,False,True
Nara,1956,776861.0,True,False
Nara,1957,777700.4,False,True
Nara,1958,778539.8,False,True
Nara,1959,779379.2,False,True
Nara,1960,780218.6,False,True
Nara,1961,781058.0,True,False
Nara,1962,790039.4,False,True
Nara,1963,799020.8,False,True
Nara,1964,808002.2,False,True
Nara,1965,816983.6,False,True
Nara,1966,825965.0,True,False
Nara,1967,846804.0,False,True
Nara,1968,867643.0,False,True
Nara,1969,888482.0,False,True
Nara,1970,909321.0,False,True
Nara,1971,930160.0,True,False
Nara,1972,959626.2,False,True
Nara,1973,989092.4,False,True
Nara,1974,1018558.6,False,True
Nara,1975,1048024.8,False,True
Nara,1976,1077491.0,True,False
Nara,1977,1103865.8,False,True
Nara,1978,1130240.6,False,True
Nara,1979,1156615.4,False,True
Nara,1980,1182990.2,False,True
Nara,1981,1209365.0,True,False
Nara,1982,1228465.2,False,True
Nara,1983,1247565.4,False,True
Nara,1984,1266665.6,False,True
Nara,1985,1285765.8,False,True
Nara,1986,1304866.0,True,False
Nara,1987,1318989.0,False,True
Nara,1988,1333112.0,False,True
Nara,1989,1347235.0,False,True
Nara,1990,1361358.0,False,True
Nara,1991,1375481.0,True,False
Nara,1992,1388184.8,False,True
Nara,1993,1400888.6,False,True
Nara,1994,1413592.4,False,True
Nara,1995,1426296.2,False,True
Nara,1996,1439000.0,True,False
Nara,1997,1444000.0,True,False
Nara,1998,1447000.0,True,False
Nara,1999,1449000.0,True,False
Nara,2000,1445500.0,False,True
Nara,2001,1442000.0,True,False
Nara,2002,1438000.0,True,False
Nara,2003,1436000.0,True,False
Nara,2004,1431000.0,True,False
Nara,2005,1423500.0,False,True
Nara,2006,1416000.0,True,False
Nara,2007,1410000.0,True,False
Nara,2008,1404000.0,True,False
Nara,2009,1399000.0,True,False
Nara,2010,1401000.0,True,False
Nara,2011,1396000.0,True,False
Nara,2012,1390000.0,True,False
Nara,2013,1383000.0,True,False
Nara,2014,1376000.0,True,False
Nara,2015,1364000.0,True,False
Nara,2016,1356000.0,True,False
Nara,2017,1348000.0,True,False
Nara,2018,1339000.0,True,False
Nara,2019,1330000.0,True,False
Nara,2020,1324000.0,True,False
Nara,2021,1315000.0,True,False
Nara,2022,1306000.0,True,False
Nara,2023,1296000.0,True,False
Nara,2024,1285000.0,True,False
Niigata,1872,1353733.0,True,False
Niigata,1873,1357222.0,True,False
Niigata,1874,1368782.0,True,False
Niigata,1875,1388353.0,True,False
Niigata,1876,1388812.0,True,False
Niigata,1877,1500061.0,True,False
Niigata,1878,1504601.0,True,False
Niigata,1879,1530712.0,True,False
Niigata,1880,1546338.0,True,False
Niigata,1881,1564312.0,True,False
Niigata,1882,1581168.0,True,False
Niigata,1883,1586599.0,True,False
Niigata,1884,1589304.0,True,False
Niigata,1885,1601796.0,True,False
Niigata,1886,1628650.0,True,False
Niigata,1887,1632257.0,True,False
Niigata,1888,1652736.0,True,False
Niigata,1889,1665378.0,True,False
Niigata,1890,1681985.0,True,False
Niigata,1891,1693727.0,True,False
Niigata,1892,1700427.0,True,False
Niigata,1893,1711968.0,True,False
Niigata,1894,1713384.0,True,False
Niigata,1895,1719562.0,True,False
Niigata,1896,1731329.0,True,False
Niigata,1897,1736456.0,True,False
Niigata,1898,1733629.0,True,False
Niigata,1899,1745625.0,True,False
Niigata,1900,1752524.6,False,True
Niigata,1901,1759424.2,False,True
Niigata,1902,1766323.8,False,True
Niigata,1903,1773223.4,False,True
Niigata,1904,1780123.0,True,False
Niigata,1905,1788546.2,False,True
Niigata,1906,1796969.4,False,True
Niigata,1907,1805392.6,False,True
Niigata,1908,1813815.8,False,True
Niigata,1909,1822239.0,True,False
Niigata,1910,1840052.8,False,True
Niigata,1911,1857866.6,False,True
Niigata,1912,1875680.4,False,True
Niigata,1913,1893494.2,False,True
Niigata,1914,1911308.0,True,False
Niigata,1915,1912249.8,False,True
Niigata,1916,1913191.6,False,True
Niigata,1917,1914133.4,False,True
Niigata,1918,1915075.2,False,True
Niigata,1919,1916017.0,True,False
Niigata,1920,1846245.5,False,True
Niigata,1921,1776474.0,True,False
Niigata,1922,1791140.6,False,True
Niigata,1923,1805807.2,False,True
Niigata,1924,1820473.8,False,True
Niigata,1925,1835140.4,False,True
Niigata,1926,1849807.0,True,False
Niigata,1927,1866510.8,False,True
Niigata,1928,1883214.6,False,True
Niigata,1929,1899918.4,False,True
Niigata,1930,1916622.2,False,True
Niigata,1931,1933326.0,True,False
Niigata,1932,1945816.2,False,True
Niigata,1933,1958306.4,False,True
Niigata,1934,1970796.6,False,True
Niigata,1935,1983286.8,False,True
Niigata,1936,1995777.0,True,False
Niigata,1937,2009502.0,False,True
Niigata,1938,2023227.0,False,True
Niigata,1939,2036952.0,False,True
Niigata,1940,2050677.0,False,True
Niigata,1941,2064402.0,True,False
Niigata,1942,2041207.0,False,True
Niigata,1943,2018012.0,False,True
Niigata,1944,1994817.0,True,False
Niigata,1945,2176524.5,False,True
Niigata,1946,2358232.0,True,False
Niigata,1947,2388251.5,False,True
Niigata,1948,2418271.0,True,False
Niigata,1949,2435451.0,True,False
Niigata,1950,2448224.0,False,True
Niigata,1951,2460997.0,True,False
Niigata,1952,2463496.0,False,True
Niigata,1953,2465995.0,False,True
Niigata,1954,2468494.0,False,True
Niigata,1955,2470993.0,False,True
Niigata,1956,2473492.0,True,False
Niigata,1957,2467201.0,False,True
Niigata,1958,2460910.0,False,True
Niigata,1959,2454619.0,False,True
Niigata,1960,2448328.0,False,True
Niigata,1961,2442037.0,True,False
Niigata,1962,2433415.8,False,True
Niigata,1963,2424794.6,False,True
Niigata,1964,2416173.4,False,True
Niigata,1965,2407552.2,False,True
Niigata,1966,2398931.0,True,False
Niigata,1967,2391341.2,False,True
Niigata,1968,2383751.4,False,True
Niigata,1969,2376161.6,False,True
Niigata,1970,2368571.8,False,True
Niigata,1971,2360982.0,True,False
Niigata,1972,2367173.2,False,True
Niigata,1973,2373364.4,False,True
Niigata,1974,2379555.6,False,True
Niigata,1975,2385746.8,False,True
Niigata,1976,2391938.0,True,False
Niigata,1977,2403821.8,False,True
Niigata,1978,2415705.6,False,True
Niigata,1979,2427589.4,False,True
Niigata,1980,2439473.2,False,True
Niigata,1981,2451357.0,True,False
Niigata,1982,2456779.6,False,True
Niigata,1983,2462202.2,False,True
Niigata,1984,2467624.8,False,True
Niigata,1985,2473047.4,False,True
Niigata,1986,2478470.0,True,False
Niigata,1987,2477692.6,False,True
Niigata,1988,2476915.2,False,True
Niigata,1989,2476137.8,False,True
Niigata,1990,2475360.4,False,True
Niigata,1991,2474583.0,True,False
Niigata,1992,2478066.4,False,True
Niigata,1993,2481549.8,False,True
Niigata,1994,2485033.2,False,True
Niigata,1995,2488516.6,False,True
Niigata,1996,2492000.0,True,False
Niigata,1997,2494000.0,True,False
Niigata,1998,2494000.0,True,False
Niigata,1999,2490000.0,True,False
Niigata,2000,2481500.0,False,True
Niigata,2001,2473000.0,True,False
Niigata,2002,2465000.0,True,False
Niigata,2003,2460000.0,True,False
Niigata,2004,2452000.0,True,False
Niigata,2005,2435000.0,False,True
Niigata,2006,2418000.0,True,False
Niigata,2007,2405000.0,True,False
Niigata,2008,2391000.0,True,False
Niigata,2009,2378000.0,True,False
Niigata,2010,2374000.0,True,False
Niigata,2011,2362000.0,True,False
Niigata,2012,2347000.0,True,False
Niigata,2013,2330000.0,True,False
Niigata,2014,2313000.0,True,False
Niigata,2015,2304000.0,True,False
Niigata,2016,2286000.0,True,False
Niigata,2017,2267000.0,True,False
Niigata,2018,2246000.0,True,False
Niigata,2019,2223000.0,True,False
Niigata,2020,2201000.0,True,False
Niigata,2021,2177000.0,True,False
Niigata,2022,2153000.0,True,False
Niigata,2023,2126000.0,True,False
Niigata,2024,2099000.0,True,False
Oita,1872,562318.0,True,False
Oita,1873,565460.0,True,False
Oita,1874,578163.0,True,False
Oita,1875,580347.0,True,False
Oita,1876,583740.0,True,False
Oita,1877,714234.0,True,False
Oita,1878,718816.0,True,False
Oita,1879,728115.0,True,False
Oita,1880,731964.0,True,False
Oita,1881,740009.0,True,False
Oita,1882,741201.0,True,False
Oita,1883,746411.0,True,False
Oita,1884,752161.0,True,False
Oita,1885,757747.0,True,False
Oita,1886,761476.0,True,False
Oita,1887,762275.0,True,False
Oita,1888,773101.0,True,False
Oita,1889,781554.0,True,False
Oita,1890,788635.0,True,False
Oita,1891,792085.0,True,False
Oita,1892,790063.0,True,False
Oita,1893,792912.0,True,False
Oita,1894,794050.0,True,False
Oita,1895,796456.0,True,False
Oita,1896,805374.0,True,False
Oita,1897,814064.0,True,False
Oita,1898,819996.0,True,False
Oita,1899,835917.0,True,False
Oita,1900,839730.0,False,True
Oita,1901,843543.0,False,True
Oita,1902,847356.0,False,True
Oita,1903,851169.0,False,True
Oita,1904,854982.0,True,False
Oita,1905,860043.6,False,True
Oita,1906,865105.2,False,True
Oita,1907,870166.8,False,True
Oita,1908,875228.4,False,True
Oita,1909,880290.0,True,False
Oita,1910,889619.2,False,True
Oita,1911,898948.4,False,True
Oita,1912,908277.6,False,True
Oita,1913,917606.8,False,True
Oita,1914,926936.0,True,False
Oita,1915,925747.6,False,True
Oita,1916,924559.2,False,True
Oita,1917,923370.8,False,True
Oita,1918,922182.4,False,True
Oita,1919,920994.0,True,False
Oita,1920,890638.0,False,True
Oita,1921,860282.0,True,False
Oita,1922,871252.8,False,True
Oita,1923,882223.6,False,True
Oita,1924,893194.4,False,True
Oita,1925,904165.2,False,True
Oita,1926,915136.0,True,False
Oita,1927,921263.0,False,True
Oita,1928,927390.0,False,True
Oita,1929,933517.0,False,True
Oita,1930,939644.0,False,True
Oita,1931,945771.0,True,False
Oita,1932,952708.4,False,True
Oita,1933,959645.8,False,True
Oita,1934,966583.2,False,True
Oita,1935,973520.6,False,True
Oita,1936,980458.0,True,False
Oita,1937,978961.4,False,True
Oita,1938,977464.8,False,True
Oita,1939,975968.2,False,True
Oita,1940,974471.6,False,True
Oita,1941,972975.0,True,False
Oita,1942,973219.0,False,True
Oita,1943,973463.0,False,True
Oita,1944,973707.0,True,False
Oita,1945,1055357.0,False,True
Oita,1946,1137007.0,True,False
Oita,1947,1185329.0,False,True
Oita,1948,1233651.0,True,False
Oita,1949,1245689.0,True,False
Oita,1950,1249344.0,False,True
Oita,1951,1252999.0,True,False
Oita,1952,1257839.0,False,True
Oita,1953,1262679.0,False,True
Oita,1954,1267519.0,False,True
Oita,1955,1272359.0,False,True
Oita,1956,1277199.0,True,False
Oita,1957,1269690.2,False,True
Oita,1958,1262181.4,False,True
Oita,1959,1254672.6,False,True
Oita,1960,1247163.8,False,True
Oita,1961,1239655.0,True,False
Oita,1962,1229220.0,False,True
Oita,1963,1218785.0,False,True
Oita,1964,1208350.0,False,True
Oita,1965,1197915.0,False,True
Oita,1966,1187480.0,True,False
Oita,1967,1181097.2,False,True
Oita,1968,1174714.4,False,True
Oita,1969,1168331.6,False,True
Oita,1970,1161948.8,False,True
Oita,1971,1155566.0,True,False
Oita,1972,1162515.6,False,True
Oita,1973,1169465.2,False,True
Oita,1974,1176414.8,False,True
Oita,1975,1183364.4,False,True
Oita,1976,1190314.0,True,False
Oita,1977,1198033.8,False,True
Oita,1978,1205753.6,False,True
Oita,1979,1213473.4,False,True
Oita,1980,1221193.2,False,True
Oita,1981,1228913.0,True,False
Oita,1982,1233173.2,False,True
Oita,1983,1237433.4,False,True
Oita,1984,1241693.6,False,True
Oita,1985,1245953.8,False,True
Oita,1986,1250214.0,True,False
Oita,1987,1247559.6,False,True
Oita,1988,1244905.2,False,True
Oita,1989,1242250.8,False,True
Oita,1990,1239596.4,False,True
Oita,1991,1236942.0,True,False
Oita,1992,1235553.6,False,True
Oita,1993,1234165.2,False,True
Oita,1994,1232776.8,False,True
Oita,1995,1231388.4,False,True
Oita,1996,1230000.0,True,False
Oita,1997,1229000.0,True,False
Oita,1998,1228000.0,True,False
Oita,1999,1226000.0,True,False
Oita,2000,1223500.0,False,True
Oita,2001,1221000.0,True,False
Oita,2002,1219000.0,True,False
Oita,2003,1218000.0,True,False
Oita,2004,1215000.0,True,False
Oita,2005,1210500.0,False,True
Oita,2006,1206000.0,True,False
Oita,2007,1203000.0,True,False
Oita,2008,1200000.0,True,False
Oita,2009,1195000.0,True,False
Oita,2010,1197000.0,True,False
Oita,2011,1191000.0,True,False
Oita,2012,1185000.0,True,False
Oita,2013,1178000.0,True,False
Oita,2014,1171000.0,True,False
Oita,2015,1166000.0,True,False
Oita,2016,1160000.0,True,False
Oita,2017,1152000.0,True,False
Oita,2018,1144000.0,True,False
Oita,2019,1135000.0,True,False
Oita,2020,1124000.0,True,False
Oita,2021,1114000.0,True,False
Oita,2022,1107000.0,True,False
Oita,2023,1096000.0,True,False
Oita,2024,1085000.0,True,False
Okayama,1872,933889.0,True,False
Okayama,1873,939380.0,True,False
Okayama,1874,941928.0,True,False
Okayama,1875,955239.0,True,False
Okayama,1876,961035.0,True,False
Okayama,1877,976774.0,True,False
Okayama,1878,984621.0,True,False
Okayama,1879,1001220.0,True,False
Okayama,1880,1000570.0,True,False
Okayama,1881,1007054.0,True,False
Okayama,1882,1019674.0,True,False
Okayama,1883,1029567.0,True,False
Okayama,1884,1037239.0,True,False
Okayama,1885,1040280.0,True,False
Okayama,1886,1045669.0,True,False
Okayama,1887,1043029.0,True,False
Okayama,1888,1051333.0,True,False
Okayama,1889,1062155.0,True,False
Okayama,1890,1068086.0,True,False
Okayama,1891,1072706.0,True,False
Okayama,1892,1076391.0,True,False
Okayama,1893,1082745.0,True,False
Okayama,1894,1084423.0,True,False
Okayama,1895,1083743.0,True,False
Okayama,1896,1094551.0,True,False
Okayama,1897,1100984.0,True,False
Okayama,1898,1108393.0,True,False
Okayama,1899,1135826.0,True,False
Okayama,1900,1146309.6,False,True
Okayama,1901,1156793.2,False,True
Okayama,1902,1167276.8,False,True
Okayama,1903,1177760.4,False,True
Okayama,1904,1188244.0,True,False
Okayama,1905,1195236.6,False,True
Okayama,1906,1202229.2,False,True
Okayama,1907,1209221.8,False,True
Okayama,1908,1216214.4,False,True
Okayama,1909,1223207.0,True,False
Okayama,1910,1230794.0,False,True
Okayama,1911,1238381.0,False,True
Okayama,1912,1245968.0,False,True
Okayama,1913,1253555.0,False,True
Okayama,1914,1261142.0,True,False
Okayama,1915,1266031.6,False,True
Okayama,1916,1270921.2,False,True
Okayama,1917,1275810.8,False,True
Okayama,1918,1280700.4,False,True
Okayama,1919,1285590.0,True,False
Okayama,1920,1251644.0,False,True
Okayama,1921,1217698.0,True,False
Okayama,1922,1221847.8,False,True
Okayama,1923,1225997.6,False,True
Okayama,1924,1230147.4,False,True
Okayama,1925,1234297.2,False,True
Okayama,1926,1238447.0,True,False
Okayama,1927,1247550.0,False,True
Okayama,1928,1256653.0,False,True
Okayama,1929,1265756.0,False,True
Okayama,1930,1274859.0,False,True
Okayama,1931,1283962.0,True,False
Okayama,1932,1293699.0,False,True
Okayama,1933,1303436.0,False,True
Okayama,1934,1313173.0,False,True
Okayama,1935,1322910.0,False,True
Okayama,1936,1332647.0,True,False
Okayama,1937,1331989.2,False,True
Okayama,1938,1331331.4,False,True
Okayama,1939,1330673.6,False,True
Okayama,1940,1330015.8,False,True
Okayama,1941,1329358.0,True,False
Okayama,1942,1330672.0,False,True
Okayama,1943,1331986.0,False,True
Okayama,1944,1333300.0,True,False
Okayama,1945,1442461.75,False,True
Okayama,1946,1551623.5,True,False
Okayama,1947,1585622.75,False,True
Okayama,1948,1619622.0,True,False
Okayama,1949,1650285.0,True,False
Okayama,1950,1655692.0,False,True
